timestamp_iso,elapsed_s,x_g,y_g,z_g
2026-08-29T21:30:23.634686,5.880159,0.002806,-0.009760,0.990396
2026-08-29T21:30:23.663395,5.908868,0.006466,-0.005002,0.991128
2026-08-29T21:30:23.695850,5.941323,0.011224,-0.001586,0.989420
2026-08-29T21:30:23.696053,5.941526,0.013420,-0.003050,0.989786
2026-08-29T21:30:23.723287,5.968760,0.012322,-0.004636,0.990152
2026-08-29T21:30:23.753233,5.998706,0.005246,-0.010980,0.991128
2026-08-29T21:30:23.785342,6.030815,0.002318,-0.013298,0.991128
2026-08-29T21:30:23.785581,6.031054,0.002806,-0.012322,0.991372
2026-08-29T21:30:23.814004,6.059477,0.005978,-0.008784,0.991372
2026-08-29T21:30:23.815543,6.061016,0.010614,-0.004026,0.989664
2026-08-29T21:30:23.845787,6.091260,0.013176,-0.002684,0.989786
2026-08-29T21:30:23.875404,6.120877,0.011834,-0.003660,0.990274
2026-08-29T21:30:23.875660,6.121133,0.008418,-0.006588,0.991738
2026-08-29T21:30:23.904086,6.149559,0.002928,-0.010370,0.991494
2026-08-29T21:30:23.934885,6.180358,0.002684,-0.010004,0.990884
2026-08-29T21:30:23.935030,6.180503,0.006100,-0.007930,0.990396
2026-08-29T21:30:23.963490,6.208963,0.009638,-0.005612,0.990152
2026-08-29T21:30:23.997337,6.242810,0.012322,-0.004880,0.990152
2026-08-29T21:30:23.997591,6.243064,0.011224,-0.005002,0.989908
2026-08-29T21:30:24.023845,6.269318,0.008540,-0.007564,0.990518
2026-08-29T21:30:24.054840,6.300313,0.004514,-0.009638,0.992226
2026-08-29T21:30:24.055093,6.300566,0.002562,-0.009882,0.991494
2026-08-29T21:30:24.083459,6.328932,0.005856,-0.007564,0.991372
2026-08-29T21:30:24.113926,6.359399,0.009150,-0.004636,0.990396
2026-08-29T21:30:24.146400,6.391873,0.011590,-0.003782,0.990640
2026-08-29T21:30:24.146586,6.392059,0.012322,-0.005002,0.990518
2026-08-29T21:30:24.175684,6.421157,0.009028,-0.007564,0.989908
2026-08-29T21:30:24.204280,6.449753,0.003782,-0.011346,0.991250
2026-08-29T21:30:24.234155,6.479628,0.003294,-0.011224,0.991128
2026-08-29T21:30:24.234310,6.479783,0.005856,-0.008418,0.991128
2026-08-29T21:30:24.264021,6.509494,0.009272,-0.004026,0.990518
2026-08-29T21:30:24.264158,6.509631,0.011834,-0.003538,0.989786
2026-08-29T21:30:24.294321,6.539794,0.010492,-0.004880,0.990396
2026-08-29T21:30:24.324934,6.570407,0.007930,-0.007686,0.991128
2026-08-29T21:30:24.325141,6.570614,0.004636,-0.009882,0.991128
2026-08-29T21:30:24.353462,6.598935,0.004148,-0.010858,0.990884
2026-08-29T21:30:24.384859,6.630332,0.005856,-0.009028,0.990640
2026-08-29T21:30:24.385021,6.630494,0.008906,-0.006832,0.989786
2026-08-29T21:30:24.415797,6.661270,0.011468,-0.004392,0.989664
2026-08-29T21:30:24.445443,6.690916,0.011102,-0.003538,0.989908
2026-08-29T21:30:24.474977,6.720450,0.007076,-0.007198,0.990640
2026-08-29T21:30:24.475261,6.720734,0.004514,-0.009882,0.991006
2026-08-29T21:30:24.503597,6.749070,0.004026,-0.010370,0.991494
2026-08-29T21:30:24.534769,6.780242,0.005490,-0.009638,0.990884
2026-08-29T21:30:24.535591,6.781064,0.008906,-0.007320,0.990274
2026-08-29T21:30:24.565901,6.811374,0.011712,-0.005246,0.990396
2026-08-29T21:30:24.596200,6.841673,0.010858,-0.004880,0.989786
2026-08-29T21:30:24.596449,6.841922,0.007564,-0.007076,0.990640
2026-08-29T21:30:24.623790,6.869263,0.005002,-0.008662,0.991616
2026-08-29T21:30:24.654620,6.900093,0.004148,-0.008906,0.991006
2026-08-29T21:30:24.655435,6.900908,0.005734,-0.007808,0.991372
2026-08-29T21:30:24.686056,6.931529,0.009882,-0.005734,0.991006
2026-08-29T21:30:24.717029,6.962502,0.011468,-0.005124,0.991006
2026-08-29T21:30:24.717223,6.962696,0.010126,-0.005978,0.990396
2026-08-29T21:30:24.749757,6.995230,0.007442,-0.008296,0.991006
2026-08-29T21:30:24.774443,7.019916,0.005124,-0.009882,0.990884
2026-08-29T21:30:24.804855,7.050328,0.004270,-0.010004,0.991006
2026-08-29T21:30:24.805072,7.050545,0.006100,-0.007564,0.991128
2026-08-29T21:30:24.833832,7.079305,0.009150,-0.005124,0.990274
2026-08-29T21:30:24.864867,7.110340,0.011224,-0.004026,0.989908
2026-08-29T21:30:24.865006,7.110479,0.010126,-0.004148,0.989664
2026-08-29T21:30:24.893330,7.138803,0.007320,-0.006466,0.990030
2026-08-29T21:30:24.924955,7.170428,0.005612,-0.009272,0.991250
2026-08-29T21:30:24.925153,7.170626,0.004392,-0.010858,0.991006
2026-08-29T21:30:24.953462,7.198935,0.005246,-0.010492,0.991372
2026-08-29T21:30:24.983511,7.228984,0.008906,-0.007564,0.990152
