# accel_live capture
# started_utc: 2026-09-08T14:42:31.178992+00:00
# source: /dev/cu.usbmodem21101
# odr_hz_nominal: 1660
# accel_range_g: 16
# full ODR, undecimated - captured via the board's on-device
# RAM buffer and dumped after stop, not streamed live.
# t_s is relative to the first sample of this recording;
# t_us is the board's raw micros() reading for that sample.
# host_iso is host arrival time, for cross-reference only.
t_s,t_us,x_g,y_g,z_g,host_iso
1.265918,23829721,-0.1059,0.1098,-0.9760,2026-09-08T14:42:39.514765+00:00
1.267084,23830887,-0.1039,0.1083,-0.9745,2026-09-08T14:42:39.517199+00:00
1.268231,23832034,-0.1035,0.1088,-0.9721,2026-09-08T14:42:39.519700+00:00
1.269391,23833194,-0.1020,0.1113,-0.9731,2026-09-08T14:42:39.522184+00:00
1.270544,23834347,-0.1039,0.1103,-0.9726,2026-09-08T14:42:39.524545+00:00
1.271754,23835557,-0.1069,0.1093,-0.9706,2026-09-08T14:42:39.526927+00:00
1.272864,23836667,-0.1098,0.1098,-0.9731,2026-09-08T14:42:39.529206+00:00
1.274011,23837814,-0.1088,0.1098,-0.9750,2026-09-08T14:42:39.531487+00:00
1.275175,23838978,-0.1049,0.1098,-0.9740,2026-09-08T14:42:39.534000+00:00
1.276326,23840129,-0.1059,0.1088,-0.9731,2026-09-08T14:42:39.536349+00:00
1.277492,23841295,-0.1049,0.1098,-0.9706,2026-09-08T14:42:39.538896+00:00
1.278638,23842441,-0.1044,0.1093,-0.9687,2026-09-08T14:42:39.541309+00:00
1.279791,23843594,-0.1059,0.1098,-0.9731,2026-09-08T14:42:39.543629+00:00
1.280958,23844761,-0.1064,0.1127,-0.9760,2026-09-08T14:42:39.546014+00:00
1.282104,23845907,-0.1064,0.1147,-0.9731,2026-09-08T14:42:39.548336+00:00
1.283270,23847073,-0.1064,0.1118,-0.9716,2026-09-08T14:42:39.550737+00:00
1.284417,23848220,-0.1059,0.1108,-0.9731,2026-09-08T14:42:39.555706+00:00
1.285584,23849387,-0.1049,0.1127,-0.9721,2026-09-08T14:42:39.555710+00:00
1.286738,23850541,-0.1064,0.1108,-0.9687,2026-09-08T14:42:39.558139+00:00
1.287885,23851688,-0.1093,0.1118,-0.9667,2026-09-08T14:42:39.560400+00:00
1.289039,23852842,-0.1074,0.1137,-0.9697,2026-09-08T14:42:39.562946+00:00
1.290196,23853999,-0.1044,0.1132,-0.9731,2026-09-08T14:42:39.565375+00:00
1.291362,23855165,-0.1049,0.1118,-0.9740,2026-09-08T14:42:39.567767+00:00
1.292518,23856321,-0.1054,0.1093,-0.9745,2026-09-08T14:42:39.570341+00:00
1.293671,23857474,-0.1020,0.1093,-0.9755,2026-09-08T14:42:39.572409+00:00
1.294824,23858627,-0.1039,0.1118,-0.9740,2026-09-08T14:42:39.574736+00:00
1.295989,23859792,-0.1044,0.1122,-0.9721,2026-09-08T14:42:39.577195+00:00
1.297136,23860939,-0.1039,0.1122,-0.9726,2026-09-08T14:42:39.579557+00:00
1.298293,23862096,-0.1064,0.1122,-0.9745,2026-09-08T14:42:39.581926+00:00
1.299446,23863249,-0.1044,0.1122,-0.9745,2026-09-08T14:42:39.584390+00:00
1.300656,23864459,-0.1054,0.1132,-0.9716,2026-09-08T14:42:39.586722+00:00
1.301765,23865568,-0.1083,0.1103,-0.9740,2026-09-08T14:42:39.589091+00:00
1.302931,23866734,-0.1074,0.1083,-0.9760,2026-09-08T14:42:39.591486+00:00
1.304077,23867880,-0.1078,0.1103,-0.9745,2026-09-08T14:42:39.593877+00:00
1.305229,23869032,-0.1088,0.1113,-0.9740,2026-09-08T14:42:39.596294+00:00
1.306395,23870198,-0.1059,0.1118,-0.9697,2026-09-08T14:42:39.598701+00:00
1.307541,23871344,-0.1030,0.1118,-0.9672,2026-09-08T14:42:39.601099+00:00
1.308715,23872518,-0.1030,0.1108,-0.9687,2026-09-08T14:42:39.603566+00:00
1.309861,23873664,-0.1039,0.1122,-0.9697,2026-09-08T14:42:39.605954+00:00
1.311027,23874830,-0.1054,0.1088,-0.9701,2026-09-08T14:42:39.608350+00:00
1.312174,23875977,-0.1078,0.1083,-0.9711,2026-09-08T14:42:39.610807+00:00
1.313340,23877143,-0.1074,0.1113,-0.9726,2026-09-08T14:42:39.613105+00:00
1.314486,23878289,-0.1064,0.1118,-0.9731,2026-09-08T14:42:39.615518+00:00
1.315640,23879443,-0.1054,0.1108,-0.9731,2026-09-08T14:42:39.617940+00:00
1.316806,23880609,-0.1035,0.1083,-0.9740,2026-09-08T14:42:39.620308+00:00
1.317953,23881756,-0.1049,0.1093,-0.9721,2026-09-08T14:42:39.622663+00:00
1.319124,23882927,-0.1059,0.1113,-0.9687,2026-09-08T14:42:39.625002+00:00
1.320270,23884073,-0.1030,0.1103,-0.9701,2026-09-08T14:42:39.627372+00:00
1.321426,23885229,-0.1035,0.1088,-0.9721,2026-09-08T14:42:39.629737+00:00
1.322579,23886382,-0.1074,0.1074,-0.9706,2026-09-08T14:42:39.632115+00:00
1.323747,23887550,-0.1054,0.1069,-0.9711,2026-09-08T14:42:39.634490+00:00
1.324897,23888700,-0.1059,0.1113,-0.9745,2026-09-08T14:42:39.636832+00:00
1.326063,23889866,-0.1088,0.1118,-0.9736,2026-09-08T14:42:39.639187+00:00
1.327210,23891013,-0.1069,0.1103,-0.9726,2026-09-08T14:42:39.641608+00:00
1.328365,23892168,-0.1054,0.1137,-0.9750,2026-09-08T14:42:39.644025+00:00
1.329555,23893358,-0.1064,0.1157,-0.9726,2026-09-08T14:42:39.646404+00:00
1.330690,23894493,-0.1059,0.1132,-0.9716,2026-09-08T14:42:39.648734+00:00
1.331837,23895640,-0.1059,0.1098,-0.9726,2026-09-08T14:42:39.651088+00:00
1.332990,23896793,-0.1083,0.1108,-0.9745,2026-09-08T14:42:39.653532+00:00
1.334159,23897962,-0.1069,0.1127,-0.9736,2026-09-08T14:42:39.655958+00:00
1.335306,23899109,-0.1054,0.1132,-0.9726,2026-09-08T14:42:39.658287+00:00
1.336472,23900275,-0.1044,0.1137,-0.9731,2026-09-08T14:42:39.660698+00:00
1.337632,23901435,-0.1044,0.1118,-0.9721,2026-09-08T14:42:39.663119+00:00
1.338791,23902594,-0.1064,0.1132,-0.9736,2026-09-08T14:42:39.665438+00:00
1.339931,23903734,-0.1074,0.1132,-0.9745,2026-09-08T14:42:39.667829+00:00
1.341097,23904900,-0.1074,0.1103,-0.9726,2026-09-08T14:42:39.670191+00:00
1.342244,23906047,-0.1059,0.1113,-0.9721,2026-09-08T14:42:39.672697+00:00
1.343401,23907204,-0.1074,0.1127,-0.9745,2026-09-08T14:42:39.675126+00:00
1.344574,23908377,-0.1083,0.1108,-0.9726,2026-09-08T14:42:39.677480+00:00
1.345721,23909524,-0.1054,0.1118,-0.9697,2026-09-08T14:42:39.679935+00:00
1.346887,23910690,-0.1054,0.1137,-0.9726,2026-09-08T14:42:39.682304+00:00
1.348034,23911837,-0.1078,0.1113,-0.9731,2026-09-08T14:42:39.684608+00:00
1.349181,23912984,-0.1083,0.1122,-0.9721,2026-09-08T14:42:39.687048+00:00
1.350354,23914157,-0.1078,0.1147,-0.9736,2026-09-08T14:42:39.689344+00:00
1.351508,23915311,-0.1074,0.1137,-0.9750,2026-09-08T14:42:39.691810+00:00
1.352655,23916458,-0.1078,0.1108,-0.9736,2026-09-08T14:42:39.694161+00:00
1.353812,23917615,-0.1064,0.1103,-0.9711,2026-09-08T14:42:39.696467+00:00
1.354978,23918781,-0.1074,0.1127,-0.9731,2026-09-08T14:42:39.698943+00:00
1.356124,23919927,-0.1083,0.1142,-0.9736,2026-09-08T14:42:39.701308+00:00
1.357278,23921081,-0.1078,0.1137,-0.9731,2026-09-08T14:42:39.703587+00:00
1.358470,23922273,-0.1069,0.1098,-0.9736,2026-09-08T14:42:39.706059+00:00
1.359599,23923402,-0.1064,0.1074,-0.9740,2026-09-08T14:42:39.708501+00:00
1.360746,23924549,-0.1064,0.1093,-0.9731,2026-09-08T14:42:39.710872+00:00
1.361912,23925715,-0.1054,0.1098,-0.9721,2026-09-08T14:42:39.713292+00:00
1.363058,23926861,-0.1074,0.1113,-0.9731,2026-09-08T14:42:39.715660+00:00
1.364224,23928027,-0.1098,0.1142,-0.9716,2026-09-08T14:42:39.718028+00:00
1.365372,23929175,-0.1103,0.1113,-0.9726,2026-09-08T14:42:39.720406+00:00
1.366523,23930326,-0.1093,0.1093,-0.9745,2026-09-08T14:42:39.722670+00:00
1.367689,23931492,-0.1054,0.1098,-0.9750,2026-09-08T14:42:39.725078+00:00
1.368844,23932647,-0.1064,0.1088,-0.9731,2026-09-08T14:42:39.727442+00:00
1.369991,23933794,-0.1083,0.1069,-0.9701,2026-09-08T14:42:39.730113+00:00
1.371157,23934960,-0.1074,0.1059,-0.9721,2026-09-08T14:42:39.732270+00:00
1.372303,23936106,-0.1088,0.1074,-0.9731,2026-09-08T14:42:39.734701+00:00
1.373476,23937279,-0.1049,0.1103,-0.9721,2026-09-08T14:42:39.737642+00:00
1.374623,23938426,-0.1054,0.1118,-0.9755,2026-09-08T14:42:39.739541+00:00
1.375789,23939592,-0.1098,0.1118,-0.9740,2026-09-08T14:42:39.741904+00:00
1.376936,23940739,-0.1108,0.1113,-0.9701,2026-09-08T14:42:39.744317+00:00
1.378102,23941905,-0.1113,0.1132,-0.9726,2026-09-08T14:42:39.746654+00:00
1.379250,23943053,-0.1088,0.1122,-0.9711,2026-09-08T14:42:39.749004+00:00
1.380404,23944207,-0.1064,0.1103,-0.9677,2026-09-08T14:42:39.751429+00:00
1.381571,23945374,-0.1078,0.1108,-0.9721,2026-09-08T14:42:39.755696+00:00
1.382727,23946530,-0.1069,0.1093,-0.9721,2026-09-08T14:42:39.756240+00:00
1.383886,23947689,-0.1049,0.1088,-0.9706,2026-09-08T14:42:39.759041+00:00
1.385033,23948836,-0.1054,0.1088,-0.9736,2026-09-08T14:42:39.761790+00:00
1.386182,23949985,-0.1074,0.1078,-0.9706,2026-09-08T14:42:39.763631+00:00
1.387374,23951177,-0.1078,0.1093,-0.9701,2026-09-08T14:42:39.766506+00:00
1.388503,23952306,-0.1049,0.1088,-0.9740,2026-09-08T14:42:39.768363+00:00
1.389650,23953453,-0.1044,0.1074,-0.9745,2026-09-08T14:42:39.770515+00:00
1.390816,23954619,-0.1059,0.1083,-0.9736,2026-09-08T14:42:39.772892+00:00
1.391976,23955779,-0.1098,0.1108,-0.9721,2026-09-08T14:42:39.775377+00:00
1.393129,23956932,-0.1103,0.1122,-0.9721,2026-09-08T14:42:39.777717+00:00
1.394320,23958123,-0.1098,0.1108,-0.9740,2026-09-08T14:42:39.780091+00:00
1.395442,23959245,-0.1103,0.1078,-0.9760,2026-09-08T14:42:39.782501+00:00
1.396589,23960392,-0.1069,0.1088,-0.9726,2026-09-08T14:42:39.784812+00:00
1.397755,23961558,-0.1054,0.1118,-0.9706,2026-09-08T14:42:39.787266+00:00
1.398907,23962710,-0.1059,0.1113,-0.9716,2026-09-08T14:42:39.789669+00:00
1.400054,23963857,-0.1054,0.1093,-0.9711,2026-09-08T14:42:39.792101+00:00
1.401220,23965023,-0.1074,0.1103,-0.9736,2026-09-08T14:42:39.794513+00:00
1.402378,23966181,-0.1093,0.1103,-0.9775,2026-09-08T14:42:39.796964+00:00
1.403525,23967328,-0.1069,0.1103,-0.9760,2026-09-08T14:42:39.799303+00:00
1.404691,23968494,-0.1069,0.1103,-0.9736,2026-09-08T14:42:39.801852+00:00
1.405838,23969641,-0.1098,0.1074,-0.9726,2026-09-08T14:42:39.804109+00:00
1.407004,23970807,-0.1078,0.1074,-0.9736,2026-09-08T14:42:39.806432+00:00
1.408152,23971955,-0.1044,0.1093,-0.9745,2026-09-08T14:42:39.808809+00:00
1.409306,23973109,-0.1054,0.1132,-0.9726,2026-09-08T14:42:39.811310+00:00
1.410473,23974276,-0.1088,0.1113,-0.9745,2026-09-08T14:42:39.813671+00:00
1.411621,23975424,-0.1103,0.1074,-0.9716,2026-09-08T14:42:39.816024+00:00
1.412782,23976585,-0.1083,0.1103,-0.9692,2026-09-08T14:42:39.818499+00:00
1.413929,23977732,-0.1049,0.1118,-0.9726,2026-09-08T14:42:39.820938+00:00
1.415101,23978904,-0.1015,0.1118,-0.9726,2026-09-08T14:42:39.823237+00:00
1.416254,23980057,-0.1005,0.1118,-0.9706,2026-09-08T14:42:39.825615+00:00
1.417402,23981205,-0.1039,0.1093,-0.9721,2026-09-08T14:42:39.828014+00:00
1.418568,23982371,-0.1078,0.1103,-0.9740,2026-09-08T14:42:39.830399+00:00
1.419715,23983518,-0.1074,0.1127,-0.9736,2026-09-08T14:42:39.832746+00:00
1.420870,23984673,-0.1059,0.1113,-0.9721,2026-09-08T14:42:39.835100+00:00
1.422023,23985826,-0.1059,0.1098,-0.9745,2026-09-08T14:42:39.837488+00:00
1.423233,23987036,-0.1054,0.1088,-0.9765,2026-09-08T14:42:39.839788+00:00
1.424344,23988147,-0.1044,0.1088,-0.9760,2026-09-08T14:42:39.842186+00:00
1.425491,23989294,-0.1044,0.1098,-0.9750,2026-09-08T14:42:39.844570+00:00
1.426658,23990461,-0.1069,0.1088,-0.9721,2026-09-08T14:42:39.846945+00:00
1.427807,23991610,-0.1054,0.1078,-0.9731,2026-09-08T14:42:39.849284+00:00
1.428953,23992756,-0.1030,0.1083,-0.9740,2026-09-08T14:42:39.851800+00:00
1.430119,23993922,-0.1064,0.1113,-0.9726,2026-09-08T14:42:39.854014+00:00
1.431270,23995073,-0.1083,0.1108,-0.9711,2026-09-08T14:42:39.856366+00:00
1.432436,23996239,-0.1044,0.1098,-0.9745,2026-09-08T14:42:39.858792+00:00
1.433583,23997386,-0.1059,0.1098,-0.9760,2026-09-08T14:42:39.861202+00:00
1.434749,23998552,-0.1088,0.1098,-0.9706,2026-09-08T14:42:39.863648+00:00
1.435896,23999699,-0.1039,0.1098,-0.9697,2026-09-08T14:42:39.865989+00:00
1.437063,24000866,-0.1020,0.1083,-0.9711,2026-09-08T14:42:39.868376+00:00
1.438217,24002020,-0.1039,0.1098,-0.9716,2026-09-08T14:42:39.870715+00:00
1.439364,24003167,-0.1044,0.1113,-0.9736,2026-09-08T14:42:39.873076+00:00
1.440518,24004321,-0.1054,0.1103,-0.9726,2026-09-08T14:42:39.875765+00:00
1.441686,24005489,-0.1049,0.1088,-0.9701,2026-09-08T14:42:39.877829+00:00
1.442834,24006637,-0.1054,0.1069,-0.9697,2026-09-08T14:42:39.880200+00:00
1.443994,24007797,-0.1064,0.1078,-0.9726,2026-09-08T14:42:39.882556+00:00
1.445166,24008969,-0.1054,0.1098,-0.9736,2026-09-08T14:42:39.884956+00:00
1.446295,24010098,-0.1049,0.1108,-0.9721,2026-09-08T14:42:39.887339+00:00
1.447461,24011264,-0.1074,0.1113,-0.9726,2026-09-08T14:42:39.889802+00:00
1.448608,24012411,-0.1074,0.1113,-0.9721,2026-09-08T14:42:39.892202+00:00
1.449769,24013572,-0.1039,0.1108,-0.9711,2026-09-08T14:42:39.894702+00:00
1.450921,24014724,-0.1025,0.1103,-0.9711,2026-09-08T14:42:39.897079+00:00
1.452131,24015934,-0.1035,0.1069,-0.9726,2026-09-08T14:42:39.899641+00:00
1.453242,24017045,-0.1049,0.1064,-0.9731,2026-09-08T14:42:39.901826+00:00
1.454388,24018191,-0.1054,0.1083,-0.9736,2026-09-08T14:42:39.904187+00:00
1.455550,24019353,-0.1069,0.1083,-0.9736,2026-09-08T14:42:39.906554+00:00
1.456701,24020504,-0.1059,0.1088,-0.9736,2026-09-08T14:42:39.908923+00:00
1.457867,24021670,-0.1054,0.1103,-0.9736,2026-09-08T14:42:39.911325+00:00
1.459013,24022816,-0.1064,0.1108,-0.9711,2026-09-08T14:42:39.913660+00:00
1.460183,24023986,-0.1059,0.1088,-0.9711,2026-09-08T14:42:39.916007+00:00
1.461330,24025133,-0.1069,0.1093,-0.9736,2026-09-08T14:42:39.918402+00:00
1.462496,24026299,-0.1054,0.1118,-0.9750,2026-09-08T14:42:39.920801+00:00
1.463642,24027445,-0.1039,0.1113,-0.9736,2026-09-08T14:42:39.923443+00:00
1.464808,24028611,-0.1044,0.1098,-0.9731,2026-09-08T14:42:39.925615+00:00
1.465955,24029758,-0.1044,0.1113,-0.9716,2026-09-08T14:42:39.927974+00:00
1.467108,24030911,-0.1078,0.1122,-0.9711,2026-09-08T14:42:39.930326+00:00
1.468275,24032078,-0.1074,0.1118,-0.9736,2026-09-08T14:42:39.932781+00:00
1.469422,24033225,-0.1039,0.1132,-0.9736,2026-09-08T14:42:39.935167+00:00
1.470585,24034388,-0.1039,0.1127,-0.9740,2026-09-08T14:42:39.937588+00:00
1.471732,24035535,-0.1035,0.1103,-0.9780,2026-09-08T14:42:39.940006+00:00
1.472888,24036691,-0.1049,0.1103,-0.9789,2026-09-08T14:42:39.942399+00:00
1.474061,24037864,-0.1059,0.1088,-0.9740,2026-09-08T14:42:39.944706+00:00
1.475208,24039011,-0.1064,0.1098,-0.9716,2026-09-08T14:42:39.947036+00:00
1.476366,24040169,-0.1078,0.1122,-0.9726,2026-09-08T14:42:39.949495+00:00
1.477513,24041316,-0.1054,0.1132,-0.9745,2026-09-08T14:42:39.955829+00:00
1.478680,24042483,-0.1035,0.1122,-0.9726,2026-09-08T14:42:39.955833+00:00
1.479833,24043636,-0.1059,0.1137,-0.9731,2026-09-08T14:42:39.956848+00:00
1.481023,24044826,-0.1078,0.1132,-0.9731,2026-09-08T14:42:39.959262+00:00
1.482152,24045955,-0.1074,0.1113,-0.9726,2026-09-08T14:42:39.961877+00:00
1.483299,24047102,-0.1049,0.1132,-0.9745,2026-09-08T14:42:39.964108+00:00
1.484456,24048259,-0.1074,0.1127,-0.9716,2026-09-08T14:42:39.966117+00:00
1.485615,24049418,-0.1078,0.1108,-0.9711,2026-09-08T14:42:39.968786+00:00
1.486762,24050565,-0.1069,0.1108,-0.9716,2026-09-08T14:42:39.970969+00:00
1.487928,24051731,-0.1078,0.1127,-0.9736,2026-09-08T14:42:39.973361+00:00
1.489080,24052883,-0.1074,0.1132,-0.9745,2026-09-08T14:42:39.975722+00:00
1.490246,24054049,-0.1049,0.1083,-0.9726,2026-09-08T14:42:39.978087+00:00
1.491405,24055208,-0.1044,0.1098,-0.9706,2026-09-08T14:42:39.980476+00:00
1.492551,24056354,-0.1074,0.1161,-0.9721,2026-09-08T14:42:39.982845+00:00
1.493717,24057520,-0.1098,0.1157,-0.9750,2026-09-08T14:42:39.985260+00:00
1.494863,24058666,-0.1113,0.1137,-0.9750,2026-09-08T14:42:39.987639+00:00
1.496018,24059821,-0.1093,0.1142,-0.9726,2026-09-08T14:42:39.989974+00:00
1.497183,24060986,-0.1044,0.1161,-0.9697,2026-09-08T14:42:39.992471+00:00
1.498330,24062133,-0.1035,0.1152,-0.9697,2026-09-08T14:42:39.994800+00:00
1.499486,24063289,-0.1078,0.1118,-0.9726,2026-09-08T14:42:39.997251+00:00
1.500652,24064455,-0.1078,0.1088,-0.9721,2026-09-08T14:42:39.999648+00:00
1.501794,24065597,-0.1049,0.1069,-0.9706,2026-09-08T14:42:40.002000+00:00
1.502967,24066770,-0.1059,0.1098,-0.9745,2026-09-08T14:42:40.004379+00:00
1.504114,24067917,-0.1069,0.1137,-0.9731,2026-09-08T14:42:40.006721+00:00
1.505261,24069064,-0.1069,0.1166,-0.9706,2026-09-08T14:42:40.009170+00:00
1.506427,24070230,-0.1078,0.1142,-0.9716,2026-09-08T14:42:40.011693+00:00
1.507574,24071377,-0.1088,0.1127,-0.9701,2026-09-08T14:42:40.013973+00:00
1.508727,24072530,-0.1078,0.1127,-0.9701,2026-09-08T14:42:40.016399+00:00
1.509918,24073721,-0.1069,0.1132,-0.9726,2026-09-08T14:42:40.018734+00:00
1.511048,24074851,-0.1059,0.1122,-0.9736,2026-09-08T14:42:40.021162+00:00
1.512195,24075998,-0.1064,0.1098,-0.9721,2026-09-08T14:42:40.023568+00:00
1.513361,24077164,-0.1069,0.1083,-0.9721,2026-09-08T14:42:40.025920+00:00
1.514513,24078316,-0.1088,0.1098,-0.9731,2026-09-08T14:42:40.028333+00:00
1.515660,24079463,-0.1093,0.1137,-0.9736,2026-09-08T14:42:40.030714+00:00
1.516870,24080673,-0.1083,0.1127,-0.9716,2026-09-08T14:42:40.033154+00:00
1.517976,24081779,-0.1064,0.1113,-0.9726,2026-09-08T14:42:40.035655+00:00
1.519135,24082938,-0.1059,0.1127,-0.9740,2026-09-08T14:42:40.038093+00:00
1.520292,24084095,-0.1054,0.1137,-0.9726,2026-09-08T14:42:40.040476+00:00
1.521457,24085260,-0.1049,0.1127,-0.9750,2026-09-08T14:42:40.042810+00:00
1.522604,24086407,-0.1059,0.1113,-0.9780,2026-09-08T14:42:40.045261+00:00
1.523769,24087572,-0.1064,0.1132,-0.9760,2026-09-08T14:42:40.047690+00:00
1.524926,24088729,-0.1054,0.1122,-0.9740,2026-09-08T14:42:40.050074+00:00
1.526073,24089876,-0.1059,0.1113,-0.9736,2026-09-08T14:42:40.052462+00:00
1.527239,24091042,-0.1074,0.1127,-0.9726,2026-09-08T14:42:40.054926+00:00
1.528386,24092189,-0.1078,0.1098,-0.9731,2026-09-08T14:42:40.057337+00:00
1.529552,24093355,-0.1074,0.1118,-0.9731,2026-09-08T14:42:40.059673+00:00
1.530701,24094504,-0.1054,0.1142,-0.9736,2026-09-08T14:42:40.062077+00:00
1.531854,24095657,-0.1044,0.1113,-0.9755,2026-09-08T14:42:40.064431+00:00
1.533020,24096823,-0.1074,0.1108,-0.9765,2026-09-08T14:42:40.066971+00:00
1.534174,24097977,-0.1093,0.1142,-0.9745,2026-09-08T14:42:40.069417+00:00
1.535321,24099124,-0.1064,0.1122,-0.9721,2026-09-08T14:42:40.071895+00:00
1.536486,24100289,-0.1064,0.1103,-0.9740,2026-09-08T14:42:40.074286+00:00
1.537634,24101437,-0.1069,0.1137,-0.9760,2026-09-08T14:42:40.076691+00:00
1.538807,24102610,-0.1054,0.1147,-0.9731,2026-09-08T14:42:40.079083+00:00
1.539960,24103763,-0.1059,0.1132,-0.9731,2026-09-08T14:42:40.081476+00:00
1.541107,24104910,-0.1074,0.1113,-0.9745,2026-09-08T14:42:40.083801+00:00
1.542273,24106076,-0.1078,0.1132,-0.9736,2026-09-08T14:42:40.086181+00:00
1.543427,24107230,-0.1069,0.1152,-0.9750,2026-09-08T14:42:40.088597+00:00
1.544591,24108394,-0.1035,0.1122,-0.9745,2026-09-08T14:42:40.090980+00:00
1.545782,24109585,-0.1044,0.1083,-0.9701,2026-09-08T14:42:40.093390+00:00
1.546894,24110697,-0.1078,0.1083,-0.9687,2026-09-08T14:42:40.095789+00:00
1.548060,24111863,-0.1054,0.1083,-0.9701,2026-09-08T14:42:40.098157+00:00
1.549209,24113012,-0.1039,0.1093,-0.9711,2026-09-08T14:42:40.100594+00:00
1.550361,24114164,-0.1078,0.1118,-0.9706,2026-09-08T14:42:40.103068+00:00
1.551527,24115330,-0.1083,0.1098,-0.9697,2026-09-08T14:42:40.105504+00:00
1.552674,24116477,-0.1039,0.1098,-0.9711,2026-09-08T14:42:40.107917+00:00
1.553828,24117631,-0.1049,0.1103,-0.9711,2026-09-08T14:42:40.110287+00:00
1.554994,24118797,-0.1093,0.1074,-0.9682,2026-09-08T14:42:40.112648+00:00
1.556141,24119944,-0.1103,0.1054,-0.9672,2026-09-08T14:42:40.115014+00:00
1.557307,24121110,-0.1064,0.1078,-0.9721,2026-09-08T14:42:40.117504+00:00
1.558454,24122257,-0.1044,0.1083,-0.9745,2026-09-08T14:42:40.119934+00:00
1.559621,24123424,-0.1069,0.1069,-0.9731,2026-09-08T14:42:40.122303+00:00
1.560775,24124578,-0.1059,0.1074,-0.9721,2026-09-08T14:42:40.124690+00:00
1.561922,24125725,-0.1025,0.1108,-0.9721,2026-09-08T14:42:40.127080+00:00
1.563078,24126881,-0.1025,0.1113,-0.9750,2026-09-08T14:42:40.129490+00:00
1.564235,24128038,-0.1069,0.1093,-0.9750,2026-09-08T14:42:40.131843+00:00
1.565400,24129203,-0.1069,0.1083,-0.9736,2026-09-08T14:42:40.134274+00:00
1.566552,24130355,-0.1049,0.1083,-0.9731,2026-09-08T14:42:40.136639+00:00
1.567705,24131508,-0.1064,0.1059,-0.9745,2026-09-08T14:42:40.138999+00:00
1.568856,24132659,-0.1054,0.1059,-0.9765,2026-09-08T14:42:40.141501+00:00
1.570021,24133824,-0.1035,0.1098,-0.9736,2026-09-08T14:42:40.143921+00:00
1.571169,24134972,-0.1035,0.1113,-0.9706,2026-09-08T14:42:40.146251+00:00
1.572327,24136130,-0.1059,0.1108,-0.9721,2026-09-08T14:42:40.148691+00:00
1.573480,24137283,-0.1064,0.1103,-0.9736,2026-09-08T14:42:40.151063+00:00
1.574690,24138493,-0.1044,0.1108,-0.9711,2026-09-08T14:42:40.156023+00:00
1.575801,24139604,-0.1044,0.1122,-0.9692,2026-09-08T14:42:40.156027+00:00
1.576967,24140770,-0.1054,0.1118,-0.9711,2026-09-08T14:42:40.158715+00:00
1.578115,24141918,-0.1064,0.1098,-0.9716,2026-09-08T14:42:40.160748+00:00
1.579277,24143080,-0.1049,0.1093,-0.9711,2026-09-08T14:42:40.163234+00:00
1.580425,24144228,-0.1054,0.1103,-0.9711,2026-09-08T14:42:40.165525+00:00
1.581571,24145374,-0.1054,0.1122,-0.9711,2026-09-08T14:42:40.168522+00:00
1.582745,24146548,-0.1059,0.1127,-0.9726,2026-09-08T14:42:40.170393+00:00
1.583890,24147693,-0.1074,0.1113,-0.9740,2026-09-08T14:42:40.172703+00:00
1.585056,24148859,-0.1059,0.1098,-0.9726,2026-09-08T14:42:40.175044+00:00
1.586203,24150006,-0.1069,0.1093,-0.9740,2026-09-08T14:42:40.177485+00:00
1.587350,24151153,-0.1049,0.1103,-0.9770,2026-09-08T14:42:40.179840+00:00
1.588517,24152320,-0.1035,0.1108,-0.9765,2026-09-08T14:42:40.182214+00:00
1.589671,24153474,-0.1059,0.1122,-0.9745,2026-09-08T14:42:40.184692+00:00
1.590838,24154641,-0.1049,0.1127,-0.9731,2026-09-08T14:42:40.187091+00:00
1.591984,24155787,-0.1049,0.1088,-0.9726,2026-09-08T14:42:40.189530+00:00
1.593148,24156951,-0.1074,0.1074,-0.9745,2026-09-08T14:42:40.191875+00:00
1.594295,24158098,-0.1069,0.1088,-0.9750,2026-09-08T14:42:40.194395+00:00
1.595451,24159254,-0.1059,0.1098,-0.9740,2026-09-08T14:42:40.196748+00:00
1.596623,24160426,-0.1064,0.1078,-0.9755,2026-09-08T14:42:40.199175+00:00
1.597771,24161574,-0.1069,0.1064,-0.9760,2026-09-08T14:42:40.201593+00:00
1.598930,24162733,-0.1074,0.1074,-0.9740,2026-09-08T14:42:40.204000+00:00
1.600076,24163879,-0.1064,0.1078,-0.9731,2026-09-08T14:42:40.206371+00:00
1.601242,24165045,-0.1035,0.1078,-0.9745,2026-09-08T14:42:40.208734+00:00
1.602395,24166198,-0.1039,0.1078,-0.9750,2026-09-08T14:42:40.211077+00:00
1.603586,24167389,-0.1064,0.1074,-0.9745,2026-09-08T14:42:40.213484+00:00
1.604715,24168518,-0.1044,0.1078,-0.9736,2026-09-08T14:42:40.215926+00:00
1.605862,24169665,-0.1049,0.1098,-0.9706,2026-09-08T14:42:40.218303+00:00
1.607034,24170837,-0.1069,0.1122,-0.9711,2026-09-08T14:42:40.220785+00:00
1.608186,24171989,-0.1064,0.1142,-0.9721,2026-09-08T14:42:40.223175+00:00
1.609333,24173136,-0.1049,0.1132,-0.9701,2026-09-08T14:42:40.225559+00:00
1.610498,24174301,-0.1039,0.1108,-0.9701,2026-09-08T14:42:40.227921+00:00
