# accel_live capture
# started_utc: 2026-09-07T14:01:08.231745+00:00
# source: /dev/cu.usbmodem101
# odr_hz_nominal: 1660
# accel_range_g: 16
# full ODR, undecimated - captured via the board's on-device
# RAM buffer and dumped after stop, not streamed live.
# t_s is relative to the first sample of this recording;
# t_us is the board's raw micros() reading for that sample.
# host_iso is host arrival time, for cross-reference only.
t_s,t_us,x_g,y_g,z_g,host_iso
1.507294,2497896443,-0.0264,-0.0342,1.0136,2026-09-07T14:01:17.356548+00:00
1.508333,2497897482,-0.0249,-0.0342,1.0160,2026-09-07T14:01:17.358945+00:00
1.509377,2497898526,-0.0244,-0.0288,1.0136,2026-09-07T14:01:17.361347+00:00
1.510426,2497899575,-0.0234,-0.0298,1.0175,2026-09-07T14:01:17.363937+00:00
1.511459,2497900608,-0.0244,-0.0366,1.0160,2026-09-07T14:01:17.366427+00:00
1.512481,2497901630,-0.0259,-0.0376,1.0150,2026-09-07T14:01:17.368917+00:00
1.513502,2497902651,-0.0244,-0.0342,1.0170,2026-09-07T14:01:17.371435+00:00
1.514524,2497903673,-0.0239,-0.0312,1.0170,2026-09-07T14:01:17.373751+00:00
1.515545,2497904694,-0.0264,-0.0342,1.0243,2026-09-07T14:01:17.376225+00:00
1.516567,2497905716,-0.0224,-0.0307,1.0146,2026-09-07T14:01:17.378616+00:00
1.517589,2497906738,-0.0205,-0.0327,1.0224,2026-09-07T14:01:17.381137+00:00
1.518610,2497907759,-0.0224,-0.0356,1.0175,2026-09-07T14:01:17.383594+00:00
1.519631,2497908780,-0.0254,-0.0303,1.0199,2026-09-07T14:01:17.385941+00:00
1.520707,2497909856,-0.0229,-0.0303,1.0175,2026-09-07T14:01:17.388344+00:00
1.521730,2497910879,-0.0220,-0.0327,1.0224,2026-09-07T14:01:17.390751+00:00
1.522752,2497911901,-0.0239,-0.0356,1.0219,2026-09-07T14:01:17.393233+00:00
1.523774,2497912923,-0.0239,-0.0312,1.0204,2026-09-07T14:01:17.395608+00:00
1.524798,2497913947,-0.0215,-0.0342,1.0204,2026-09-07T14:01:17.399896+00:00
1.525821,2497914970,-0.0229,-0.0317,1.0150,2026-09-07T14:01:17.400814+00:00
1.526843,2497915992,-0.0205,-0.0273,1.0155,2026-09-07T14:01:17.403240+00:00
1.527865,2497917014,-0.0244,-0.0332,1.0155,2026-09-07T14:01:17.405812+00:00
1.528893,2497918042,-0.0229,-0.0337,1.0150,2026-09-07T14:01:17.409657+00:00
1.529915,2497919064,-0.0210,-0.0337,1.0170,2026-09-07T14:01:17.410674+00:00
1.530937,2497920086,-0.0205,-0.0327,1.0160,2026-09-07T14:01:17.412989+00:00
1.531977,2497921126,-0.0273,-0.0312,1.0180,2026-09-07T14:01:17.415361+00:00
1.533007,2497922156,-0.0264,-0.0307,1.0204,2026-09-07T14:01:17.417819+00:00
1.534029,2497923178,-0.0288,-0.0307,1.0131,2026-09-07T14:01:17.420750+00:00
1.535064,2497924213,-0.0220,-0.0283,1.0199,2026-09-07T14:01:17.423418+00:00
1.536086,2497925235,-0.0259,-0.0337,1.0141,2026-09-07T14:01:17.426166+00:00
1.537110,2497926259,-0.0215,-0.0322,1.0121,2026-09-07T14:01:17.427960+00:00
1.538134,2497927283,-0.0234,-0.0312,1.0194,2026-09-07T14:01:17.430548+00:00
1.539157,2497928306,-0.0229,-0.0342,1.0175,2026-09-07T14:01:17.433239+00:00
1.540179,2497929328,-0.0224,-0.0361,1.0136,2026-09-07T14:01:17.435313+00:00
1.541218,2497930367,-0.0239,-0.0337,1.0189,2026-09-07T14:01:17.437097+00:00
1.542258,2497931407,-0.0205,-0.0303,1.0150,2026-09-07T14:01:17.439592+00:00
1.543281,2497932430,-0.0205,-0.0337,1.0185,2026-09-07T14:01:17.441994+00:00
1.544331,2497933480,-0.0234,-0.0346,1.0165,2026-09-07T14:01:17.444424+00:00
1.545352,2497934501,-0.0229,-0.0307,1.0204,2026-09-07T14:01:17.447012+00:00
1.546374,2497935523,-0.0220,-0.0337,1.0233,2026-09-07T14:01:17.449383+00:00
1.547395,2497936544,-0.0239,-0.0371,1.0180,2026-09-07T14:01:17.451807+00:00
1.548417,2497937566,-0.0244,-0.0332,1.0199,2026-09-07T14:01:17.454355+00:00
1.549438,2497938587,-0.0234,-0.0366,1.0214,2026-09-07T14:01:17.456718+00:00
1.550460,2497939609,-0.0215,-0.0322,1.0194,2026-09-07T14:01:17.459198+00:00
1.551481,2497940630,-0.0259,-0.0322,1.0180,2026-09-07T14:01:17.461683+00:00
1.552503,2497941652,-0.0278,-0.0312,1.0155,2026-09-07T14:01:17.464150+00:00
1.553579,2497942728,-0.0264,-0.0317,1.0185,2026-09-07T14:01:17.466671+00:00
1.554602,2497943751,-0.0220,-0.0381,1.0180,2026-09-07T14:01:17.469043+00:00
1.555625,2497944774,-0.0229,-0.0337,1.0170,2026-09-07T14:01:17.471452+00:00
1.556648,2497945797,-0.0220,-0.0307,1.0180,2026-09-07T14:01:17.473835+00:00
1.557690,2497946839,-0.0239,-0.0332,1.0180,2026-09-07T14:01:17.476274+00:00
1.558712,2497947861,-0.0264,-0.0337,1.0189,2026-09-07T14:01:17.478673+00:00
1.559734,2497948883,-0.0215,-0.0322,1.0199,2026-09-07T14:01:17.481138+00:00
1.560759,2497949908,-0.0249,-0.0327,1.0150,2026-09-07T14:01:17.483643+00:00
1.561781,2497950930,-0.0224,-0.0351,1.0189,2026-09-07T14:01:17.485999+00:00
1.562803,2497951952,-0.0224,-0.0332,1.0189,2026-09-07T14:01:17.488354+00:00
1.563825,2497952974,-0.0205,-0.0327,1.0116,2026-09-07T14:01:17.490974+00:00
1.564866,2497954015,-0.0224,-0.0342,1.0121,2026-09-07T14:01:17.493370+00:00
1.565890,2497955039,-0.0259,-0.0332,1.0150,2026-09-07T14:01:17.495739+00:00
1.566912,2497956061,-0.0259,-0.0322,1.0199,2026-09-07T14:01:17.498230+00:00
1.567934,2497957083,-0.0234,-0.0346,1.0170,2026-09-07T14:01:17.500697+00:00
1.568957,2497958106,-0.0268,-0.0298,1.0189,2026-09-07T14:01:17.503230+00:00
1.569979,2497959128,-0.0220,-0.0342,1.0170,2026-09-07T14:01:17.505702+00:00
1.571005,2497960154,-0.0249,-0.0322,1.0194,2026-09-07T14:01:17.508090+00:00
1.572026,2497961175,-0.0200,-0.0342,1.0141,2026-09-07T14:01:17.510496+00:00
1.573048,2497962197,-0.0234,-0.0371,1.0199,2026-09-07T14:01:17.512769+00:00
1.574070,2497963219,-0.0239,-0.0332,1.0170,2026-09-07T14:01:17.515310+00:00
1.575128,2497964277,-0.0268,-0.0322,1.0233,2026-09-07T14:01:17.517649+00:00
1.576151,2497965300,-0.0244,-0.0322,1.0194,2026-09-07T14:01:17.520107+00:00
1.577200,2497966349,-0.0185,-0.0312,1.0165,2026-09-07T14:01:17.522512+00:00
1.578242,2497967391,-0.0220,-0.0337,1.0228,2026-09-07T14:01:17.525014+00:00
1.579263,2497968412,-0.0229,-0.0351,1.0204,2026-09-07T14:01:17.527396+00:00
1.580285,2497969434,-0.0273,-0.0342,1.0204,2026-09-07T14:01:17.529986+00:00
1.581306,2497970455,-0.0224,-0.0332,1.0219,2026-09-07T14:01:17.532409+00:00
1.582328,2497971477,-0.0259,-0.0307,1.0194,2026-09-07T14:01:17.534903+00:00
1.583349,2497972498,-0.0259,-0.0332,1.0204,2026-09-07T14:01:17.537307+00:00
1.584371,2497973520,-0.0244,-0.0322,1.0175,2026-09-07T14:01:17.539687+00:00
1.585397,2497974546,-0.0268,-0.0327,1.0189,2026-09-07T14:01:17.542214+00:00
1.586466,2497975615,-0.0200,-0.0298,1.0141,2026-09-07T14:01:17.544469+00:00
1.587489,2497976638,-0.0210,-0.0327,1.0160,2026-09-07T14:01:17.547011+00:00
1.588511,2497977660,-0.0224,-0.0356,1.0185,2026-09-07T14:01:17.549471+00:00
1.589533,2497978682,-0.0239,-0.0342,1.0150,2026-09-07T14:01:17.551958+00:00
1.590562,2497979711,-0.0249,-0.0307,1.0160,2026-09-07T14:01:17.554460+00:00
1.591584,2497980733,-0.0215,-0.0371,1.0131,2026-09-07T14:01:17.556902+00:00
1.592607,2497981756,-0.0181,-0.0293,1.0136,2026-09-07T14:01:17.559230+00:00
1.593629,2497982778,-0.0215,-0.0322,1.0175,2026-09-07T14:01:17.561749+00:00
1.594666,2497983815,-0.0195,-0.0356,1.0170,2026-09-07T14:01:17.564062+00:00
1.595688,2497984837,-0.0239,-0.0356,1.0146,2026-09-07T14:01:17.566591+00:00
1.596709,2497985858,-0.0254,-0.0342,1.0150,2026-09-07T14:01:17.568961+00:00
1.597750,2497986899,-0.0229,-0.0322,1.0155,2026-09-07T14:01:17.571464+00:00
1.598774,2497987923,-0.0224,-0.0317,1.0141,2026-09-07T14:01:17.573900+00:00
1.599805,2497988954,-0.0244,-0.0337,1.0170,2026-09-07T14:01:17.576402+00:00
1.600827,2497989976,-0.0249,-0.0351,1.0160,2026-09-07T14:01:17.579040+00:00
1.601850,2497990999,-0.0249,-0.0327,1.0204,2026-09-07T14:01:17.581408+00:00
1.602872,2497992021,-0.0273,-0.0298,1.0146,2026-09-07T14:01:17.583874+00:00
1.603909,2497993058,-0.0268,-0.0303,1.0219,2026-09-07T14:01:17.586355+00:00
1.604930,2497994079,-0.0220,-0.0332,1.0189,2026-09-07T14:01:17.588636+00:00
1.605953,2497995102,-0.0249,-0.0337,1.0131,2026-09-07T14:01:17.591105+00:00
1.606993,2497996142,-0.0229,-0.0371,1.0185,2026-09-07T14:01:17.593507+00:00
1.608033,2497997182,-0.0254,-0.0312,1.0209,2026-09-07T14:01:17.600686+00:00
1.609083,2497998232,-0.0234,-0.0298,1.0224,2026-09-07T14:01:17.600698+00:00
1.610110,2497999259,-0.0249,-0.0312,1.0170,2026-09-07T14:01:17.600724+00:00
1.611142,2498000291,-0.0200,-0.0293,1.0189,2026-09-07T14:01:17.603474+00:00
1.612164,2498001313,-0.0234,-0.0366,1.0204,2026-09-07T14:01:17.606592+00:00
1.613186,2498002335,-0.0244,-0.0317,1.0189,2026-09-07T14:01:17.611137+00:00
1.614214,2498003363,-0.0244,-0.0298,1.0224,2026-09-07T14:01:17.611145+00:00
1.615235,2498004384,-0.0234,-0.0322,1.0209,2026-09-07T14:01:17.612914+00:00
1.616257,2498005406,-0.0278,-0.0332,1.0189,2026-09-07T14:01:17.615188+00:00
1.617278,2498006427,-0.0283,-0.0337,1.0165,2026-09-07T14:01:17.617892+00:00
1.618327,2498007476,-0.0259,-0.0322,1.0141,2026-09-07T14:01:17.620274+00:00
1.619380,2498008529,-0.0210,-0.0317,1.0175,2026-09-07T14:01:17.622984+00:00
1.620404,2498009553,-0.0234,-0.0327,1.0219,2026-09-07T14:01:17.625084+00:00
1.621425,2498010574,-0.0239,-0.0346,1.0199,2026-09-07T14:01:17.627480+00:00
1.622447,2498011596,-0.0195,-0.0327,1.0199,2026-09-07T14:01:17.629921+00:00
1.623481,2498012630,-0.0210,-0.0273,1.0165,2026-09-07T14:01:17.632986+00:00
1.624503,2498013652,-0.0249,-0.0342,1.0106,2026-09-07T14:01:17.634744+00:00
1.625524,2498014673,-0.0254,-0.0337,1.0136,2026-09-07T14:01:17.637043+00:00
1.626551,2498015700,-0.0239,-0.0351,1.0170,2026-09-07T14:01:17.639532+00:00
1.627573,2498016722,-0.0205,-0.0361,1.0189,2026-09-07T14:01:17.641848+00:00
1.628595,2498017744,-0.0234,-0.0346,1.0160,2026-09-07T14:01:17.644467+00:00
1.629622,2498018771,-0.0224,-0.0307,1.0175,2026-09-07T14:01:17.647218+00:00
1.630663,2498019812,-0.0234,-0.0361,1.0175,2026-09-07T14:01:17.649244+00:00
1.631697,2498020846,-0.0210,-0.0312,1.0136,2026-09-07T14:01:17.651455+00:00
1.632724,2498021873,-0.0249,-0.0356,1.0155,2026-09-07T14:01:17.653876+00:00
1.633746,2498022895,-0.0254,-0.0342,1.0175,2026-09-07T14:01:17.656280+00:00
1.634769,2498023918,-0.0244,-0.0366,1.0189,2026-09-07T14:01:17.658772+00:00
1.635796,2498024945,-0.0234,-0.0317,1.0150,2026-09-07T14:01:17.661187+00:00
1.636818,2498025967,-0.0239,-0.0346,1.0136,2026-09-07T14:01:17.663604+00:00
1.637841,2498026990,-0.0224,-0.0342,1.0146,2026-09-07T14:01:17.666022+00:00
1.638863,2498028012,-0.0229,-0.0312,1.0150,2026-09-07T14:01:17.668480+00:00
1.639921,2498029070,-0.0210,-0.0342,1.0165,2026-09-07T14:01:17.670808+00:00
1.640944,2498030093,-0.0249,-0.0346,1.0136,2026-09-07T14:01:17.673237+00:00
1.641993,2498031142,-0.0205,-0.0332,1.0180,2026-09-07T14:01:17.675692+00:00
1.643026,2498032175,-0.0224,-0.0386,1.0194,2026-09-07T14:01:17.678028+00:00
1.644048,2498033197,-0.0234,-0.0303,1.0180,2026-09-07T14:01:17.680440+00:00
1.645069,2498034218,-0.0244,-0.0283,1.0170,2026-09-07T14:01:17.682808+00:00
1.646091,2498035240,-0.0224,-0.0342,1.0141,2026-09-07T14:01:17.685249+00:00
1.647114,2498036263,-0.0244,-0.0346,1.0209,2026-09-07T14:01:17.687739+00:00
1.648135,2498037284,-0.0215,-0.0342,1.0209,2026-09-07T14:01:17.690274+00:00
1.649157,2498038306,-0.0220,-0.0361,1.0180,2026-09-07T14:01:17.692589+00:00
1.650178,2498039327,-0.0234,-0.0346,1.0175,2026-09-07T14:01:17.695020+00:00
1.651200,2498040349,-0.0205,-0.0327,1.0209,2026-09-07T14:01:17.697416+00:00
1.652272,2498041421,-0.0210,-0.0298,1.0224,2026-09-07T14:01:17.699767+00:00
1.653295,2498042444,-0.0234,-0.0312,1.0199,2026-09-07T14:01:17.702202+00:00
1.654317,2498043466,-0.0268,-0.0283,1.0228,2026-09-07T14:01:17.704553+00:00
1.655339,2498044488,-0.0268,-0.0342,1.0189,2026-09-07T14:01:17.707094+00:00
1.656370,2498045519,-0.0210,-0.0332,1.0180,2026-09-07T14:01:17.709421+00:00
1.657392,2498046541,-0.0205,-0.0317,1.0185,2026-09-07T14:01:17.711857+00:00
1.658414,2498047563,-0.0205,-0.0346,1.0248,2026-09-07T14:01:17.714209+00:00
1.659438,2498048587,-0.0190,-0.0366,1.0228,2026-09-07T14:01:17.716813+00:00
1.660459,2498049608,-0.0220,-0.0337,1.0199,2026-09-07T14:01:17.719274+00:00
1.661482,2498050631,-0.0234,-0.0312,1.0209,2026-09-07T14:01:17.721635+00:00
1.662504,2498051653,-0.0205,-0.0303,1.0228,2026-09-07T14:01:17.724161+00:00
1.663525,2498052674,-0.0190,-0.0283,1.0214,2026-09-07T14:01:17.726608+00:00
1.664566,2498053715,-0.0210,-0.0268,1.0189,2026-09-07T14:01:17.729007+00:00
1.665600,2498054749,-0.0229,-0.0346,1.0199,2026-09-07T14:01:17.731390+00:00
1.666625,2498055774,-0.0200,-0.0322,1.0199,2026-09-07T14:01:17.733790+00:00
1.667648,2498056797,-0.0254,-0.0327,1.0170,2026-09-07T14:01:17.736246+00:00
1.668670,2498057819,-0.0210,-0.0322,1.0219,2026-09-07T14:01:17.738821+00:00
1.669699,2498058848,-0.0239,-0.0317,1.0160,2026-09-07T14:01:17.741165+00:00
1.670722,2498059871,-0.0244,-0.0351,1.0175,2026-09-07T14:01:17.743739+00:00
1.671746,2498060895,-0.0298,-0.0337,1.0150,2026-09-07T14:01:17.746032+00:00
1.672768,2498061917,-0.0298,-0.0312,1.0146,2026-09-07T14:01:17.748423+00:00
1.673826,2498062975,-0.0264,-0.0346,1.0165,2026-09-07T14:01:17.750847+00:00
1.674849,2498063998,-0.0200,-0.0342,1.0155,2026-09-07T14:01:17.753377+00:00
1.675899,2498065048,-0.0229,-0.0351,1.0150,2026-09-07T14:01:17.755709+00:00
1.676942,2498066091,-0.0239,-0.0351,1.0238,2026-09-07T14:01:17.758244+00:00
1.677963,2498067112,-0.0244,-0.0332,1.0189,2026-09-07T14:01:17.760679+00:00
1.678985,2498068134,-0.0234,-0.0361,1.0160,2026-09-07T14:01:17.763102+00:00
1.680006,2498069155,-0.0185,-0.0298,1.0155,2026-09-07T14:01:17.765480+00:00
1.681028,2498070177,-0.0224,-0.0376,1.0160,2026-09-07T14:01:17.767914+00:00
1.682050,2498071199,-0.0234,-0.0346,1.0199,2026-09-07T14:01:17.770462+00:00
1.683071,2498072220,-0.0210,-0.0327,1.0185,2026-09-07T14:01:17.772908+00:00
1.684092,2498073241,-0.0224,-0.0337,1.0219,2026-09-07T14:01:17.775398+00:00
1.685114,2498074263,-0.0254,-0.0342,1.0228,2026-09-07T14:01:17.777667+00:00
1.686181,2498075330,-0.0224,-0.0312,1.0228,2026-09-07T14:01:17.780193+00:00
1.687204,2498076353,-0.0210,-0.0342,1.0219,2026-09-07T14:01:17.782607+00:00
1.688226,2498077375,-0.0181,-0.0322,1.0209,2026-09-07T14:01:17.784985+00:00
1.689248,2498078397,-0.0181,-0.0332,1.0224,2026-09-07T14:01:17.787379+00:00
1.690282,2498079431,-0.0215,-0.0337,1.0248,2026-09-07T14:01:17.789668+00:00
1.691305,2498080454,-0.0224,-0.0327,1.0233,2026-09-07T14:01:17.792029+00:00
1.692327,2498081476,-0.0229,-0.0307,1.0228,2026-09-07T14:01:17.794733+00:00
1.693349,2498082498,-0.0239,-0.0327,1.0214,2026-09-07T14:01:17.800168+00:00
1.694371,2498083520,-0.0239,-0.0342,1.0180,2026-09-07T14:01:17.800180+00:00
1.695392,2498084541,-0.0210,-0.0327,1.0233,2026-09-07T14:01:17.802321+00:00
1.696414,2498085563,-0.0185,-0.0273,1.0228,2026-09-07T14:01:17.804592+00:00
1.697436,2498086585,-0.0224,-0.0283,1.0233,2026-09-07T14:01:17.810177+00:00
1.698477,2498087626,-0.0166,-0.0268,1.0233,2026-09-07T14:01:17.810192+00:00
1.699510,2498088659,-0.0171,-0.0337,1.0233,2026-09-07T14:01:17.812370+00:00
1.700538,2498089687,-0.0249,-0.0312,1.0228,2026-09-07T14:01:17.814158+00:00
1.701560,2498090709,-0.0185,-0.0307,1.0233,2026-09-07T14:01:17.816549+00:00
1.702582,2498091731,-0.0229,-0.0337,1.0224,2026-09-07T14:01:17.819476+00:00
1.703611,2498092760,-0.0195,-0.0307,1.0243,2026-09-07T14:01:17.821289+00:00
1.704632,2498093781,-0.0161,-0.0317,1.0248,2026-09-07T14:01:17.823920+00:00
1.705655,2498094804,-0.0190,-0.0327,1.0189,2026-09-07T14:01:17.826103+00:00
1.706679,2498095828,-0.0156,-0.0293,1.0194,2026-09-07T14:01:17.829046+00:00
1.707718,2498096867,-0.0181,-0.0361,1.0180,2026-09-07T14:01:17.831044+00:00
1.708758,2498097907,-0.0181,-0.0327,1.0155,2026-09-07T14:01:17.833692+00:00
1.709781,2498098930,-0.0190,-0.0307,1.0204,2026-09-07T14:01:17.835991+00:00
1.710831,2498099980,-0.0205,-0.0317,1.0126,2026-09-07T14:01:17.838449+00:00
1.711857,2498101006,-0.0161,-0.0376,1.0165,2026-09-07T14:01:17.840840+00:00
1.712879,2498102028,-0.0190,-0.0327,1.0175,2026-09-07T14:01:17.843378+00:00
1.713900,2498103049,-0.0224,-0.0293,1.0175,2026-09-07T14:01:17.845767+00:00
1.714922,2498104071,-0.0185,-0.0322,1.0175,2026-09-07T14:01:17.848146+00:00
1.715943,2498105092,-0.0259,-0.0342,1.0170,2026-09-07T14:01:17.850791+00:00
1.716965,2498106114,-0.0254,-0.0346,1.0180,2026-09-07T14:01:17.853029+00:00
1.717986,2498107135,-0.0268,-0.0342,1.0175,2026-09-07T14:01:17.855457+00:00
1.719008,2498108157,-0.0273,-0.0337,1.0189,2026-09-07T14:01:17.857932+00:00
1.720029,2498109178,-0.0234,-0.0381,1.0170,2026-09-07T14:01:17.860453+00:00
1.721098,2498110247,-0.0249,-0.0351,1.0141,2026-09-07T14:01:17.862890+00:00
1.722121,2498111270,-0.0215,-0.0361,1.0219,2026-09-07T14:01:17.865366+00:00
1.723143,2498112292,-0.0215,-0.0361,1.0155,2026-09-07T14:01:17.867688+00:00
1.724165,2498113314,-0.0176,-0.0337,1.0160,2026-09-07T14:01:17.870187+00:00
1.725199,2498114348,-0.0234,-0.0356,1.0180,2026-09-07T14:01:17.872691+00:00
1.726221,2498115370,-0.0249,-0.0381,1.0165,2026-09-07T14:01:17.875186+00:00
1.727242,2498116391,-0.0254,-0.0356,1.0189,2026-09-07T14:01:17.877531+00:00
1.728266,2498117415,-0.0244,-0.0342,1.0189,2026-09-07T14:01:17.880031+00:00
1.729290,2498118439,-0.0239,-0.0371,1.0209,2026-09-07T14:01:17.882449+00:00
1.730311,2498119460,-0.0264,-0.0327,1.0194,2026-09-07T14:01:17.884926+00:00
1.731333,2498120482,-0.0190,-0.0356,1.0219,2026-09-07T14:01:17.887454+00:00
1.732357,2498121506,-0.0229,-0.0366,1.0253,2026-09-07T14:01:17.889783+00:00
1.733398,2498122547,-0.0234,-0.0356,1.0150,2026-09-07T14:01:17.892143+00:00
1.734431,2498123580,-0.0244,-0.0298,1.0233,2026-09-07T14:01:17.894676+00:00
1.735455,2498124604,-0.0200,-0.0288,1.0209,2026-09-07T14:01:17.897027+00:00
1.736477,2498125626,-0.0234,-0.0346,1.0185,2026-09-07T14:01:17.899459+00:00
1.737500,2498126649,-0.0234,-0.0278,1.0199,2026-09-07T14:01:17.901873+00:00
1.738530,2498127679,-0.0200,-0.0298,1.0204,2026-09-07T14:01:17.904220+00:00
1.739553,2498128702,-0.0259,-0.0327,1.0248,2026-09-07T14:01:17.906692+00:00
1.740575,2498129724,-0.0283,-0.0327,1.0219,2026-09-07T14:01:17.909067+00:00
1.741599,2498130748,-0.0259,-0.0381,1.0199,2026-09-07T14:01:17.911449+00:00
1.742657,2498131806,-0.0234,-0.0361,1.0160,2026-09-07T14:01:17.913843+00:00
1.743680,2498132829,-0.0254,-0.0337,1.0141,2026-09-07T14:01:17.916338+00:00
1.744702,2498133851,-0.0298,-0.0327,1.0175,2026-09-07T14:01:17.918773+00:00
1.745752,2498134901,-0.0278,-0.0351,1.0131,2026-09-07T14:01:17.921125+00:00
1.746775,2498135924,-0.0264,-0.0386,1.0189,2026-09-07T14:01:17.923583+00:00
1.747796,2498136945,-0.0259,-0.0386,1.0121,2026-09-07T14:01:17.925940+00:00
1.748818,2498137967,-0.0273,-0.0337,1.0126,2026-09-07T14:01:17.928365+00:00
1.749839,2498138988,-0.0210,-0.0361,1.0141,2026-09-07T14:01:17.930729+00:00
1.750861,2498140010,-0.0264,-0.0342,1.0170,2026-09-07T14:01:17.933160+00:00
1.751882,2498141031,-0.0273,-0.0337,1.0131,2026-09-07T14:01:17.935505+00:00
1.752904,2498142053,-0.0239,-0.0342,1.0141,2026-09-07T14:01:17.937893+00:00
1.753925,2498143074,-0.0264,-0.0327,1.0155,2026-09-07T14:01:17.940467+00:00
1.755001,2498144150,-0.0220,-0.0298,1.0160,2026-09-07T14:01:17.942907+00:00
1.756024,2498145173,-0.0229,-0.0288,1.0146,2026-09-07T14:01:17.945236+00:00
1.757048,2498146197,-0.0288,-0.0283,1.0131,2026-09-07T14:01:17.947755+00:00
1.758069,2498147218,-0.0254,-0.0332,1.0146,2026-09-07T14:01:17.950111+00:00
1.759092,2498148241,-0.0264,-0.0244,1.0150,2026-09-07T14:01:17.952583+00:00
1.760122,2498149271,-0.0259,-0.0312,1.0116,2026-09-07T14:01:17.954947+00:00
1.761144,2498150293,-0.0273,-0.0307,1.0106,2026-09-07T14:01:17.957369+00:00
1.762167,2498151316,-0.0293,-0.0278,1.0092,2026-09-07T14:01:17.959859+00:00
1.763196,2498152345,-0.0307,-0.0273,1.0082,2026-09-07T14:01:17.962235+00:00
1.764218,2498153367,-0.0346,-0.0303,1.0082,2026-09-07T14:01:17.964760+00:00
1.765241,2498154390,-0.0317,-0.0342,1.0102,2026-09-07T14:01:17.967231+00:00
1.766263,2498155412,-0.0298,-0.0293,1.0043,2026-09-07T14:01:17.969656+00:00
1.767304,2498156453,-0.0376,-0.0244,1.0024,2026-09-07T14:01:17.971988+00:00
1.768328,2498157477,-0.0415,-0.0293,0.9984,2026-09-07T14:01:17.974452+00:00
1.769350,2498158499,-0.0488,-0.0283,0.9960,2026-09-07T14:01:17.976815+00:00
1.770380,2498159529,-0.0478,-0.0278,0.9853,2026-09-07T14:01:17.979258+00:00
1.771402,2498160551,-0.0586,-0.0244,0.9858,2026-09-07T14:01:17.981793+00:00
1.772425,2498161574,-0.0610,-0.0234,0.9838,2026-09-07T14:01:17.984207+00:00
1.773454,2498162603,-0.0615,-0.0283,0.9789,2026-09-07T14:01:17.986558+00:00
1.774476,2498163625,-0.0698,-0.0400,0.9970,2026-09-07T14:01:17.989032+00:00
1.775498,2498164647,-0.0620,-0.0224,0.9438,2026-09-07T14:01:17.991482+00:00
1.776521,2498165670,-0.0678,-0.0342,0.9584,2026-09-07T14:01:17.993852+00:00
1.777578,2498166727,-0.0595,-0.0337,0.8701,2026-09-07T14:01:18.000481+00:00
1.778601,2498167750,-0.0405,-0.0537,1.0341,2026-09-07T14:01:18.000493+00:00
1.779623,2498168772,-0.0571,-0.0346,0.9355,2026-09-07T14:01:18.002005+00:00
1.780664,2498169813,-0.0537,-0.0366,0.7706,2026-09-07T14:01:18.003814+00:00
1.781696,2498170845,-0.0317,-0.0395,0.9921,2026-09-07T14:01:18.006555+00:00
1.782718,2498171867,-0.0508,-0.0166,0.9184,2026-09-07T14:01:18.010757+00:00
1.783740,2498172889,-0.0410,-0.0298,1.0160,2026-09-07T14:01:18.011298+00:00
1.784761,2498173910,-0.0454,-0.0298,0.9843,2026-09-07T14:01:18.013657+00:00
1.785783,2498174932,-0.0420,-0.0205,0.9780,2026-09-07T14:01:18.016364+00:00
1.786804,2498175953,-0.0444,-0.0561,0.9736,2026-09-07T14:01:18.018788+00:00
1.787826,2498176975,-0.0395,-0.0039,0.9843,2026-09-07T14:01:18.021416+00:00
1.788847,2498177996,-0.0595,-0.0449,0.9570,2026-09-07T14:01:18.023685+00:00
1.789923,2498179072,-0.0415,-0.0390,0.9828,2026-09-07T14:01:18.027845+00:00
1.790946,2498180095,-0.0678,-0.0171,0.9687,2026-09-07T14:01:18.028257+00:00
1.791970,2498181119,-0.0590,-0.0620,0.9223,2026-09-07T14:01:18.030980+00:00
1.792992,2498182141,-0.0654,-0.0429,0.9423,2026-09-07T14:01:18.032976+00:00
1.794014,2498183163,-0.0756,-0.0522,0.9306,2026-09-07T14:01:18.035500+00:00
1.795044,2498184193,-0.0747,-0.0634,0.9170,2026-09-07T14:01:18.037853+00:00
1.796066,2498185215,-0.0883,-0.0537,0.9301,2026-09-07T14:01:18.040291+00:00
1.797087,2498186236,-0.0981,-0.0547,0.9155,2026-09-07T14:01:18.042678+00:00
1.798121,2498187270,-0.0971,-0.0571,0.8701,2026-09-07T14:01:18.045138+00:00
1.799143,2498188292,-0.1762,-0.1606,0.4177,2026-09-07T14:01:18.047550+00:00
1.800165,2498189314,-0.3138,-0.0830,0.4534,2026-09-07T14:01:18.049972+00:00
1.801187,2498190336,-0.2596,0.0493,0.9067,2026-09-07T14:01:18.052236+00:00
1.802227,2498191376,-0.1322,0.0283,1.2932,2026-09-07T14:01:18.054728+00:00
1.803251,2498192400,-0.1000,0.0766,0.5080,2026-09-07T14:01:18.056974+00:00
1.804274,2498193423,-0.1269,-0.0771,0.8921,2026-09-07T14:01:18.059382+00:00
1.805301,2498194450,-0.0922,-0.0117,0.7359,2026-09-07T14:01:18.061974+00:00
1.806325,2498195474,-0.0386,-0.1362,0.9614,2026-09-07T14:01:18.064400+00:00
1.807346,2498196495,-0.0093,-0.1191,1.0521,2026-09-07T14:01:18.066929+00:00
