# accel_live capture
# started_utc: 2026-09-07T14:07:55.057440+00:00
# source: /dev/cu.usbmodem101
# odr_hz_nominal: 1660
# accel_range_g: 16
# full ODR, undecimated - captured via the board's on-device
# RAM buffer and dumped after stop, not streamed live.
# t_s is relative to the first sample of this recording;
# t_us is the board's raw micros() reading for that sample.
# host_iso is host arrival time, for cross-reference only.
t_s,t_us,x_g,y_g,z_g,host_iso
0.702003,2902620797,-0.0220,-0.0420,1.0165,2026-09-07T14:08:01.563670+00:00
0.703050,2902621844,-0.0234,-0.0395,1.0111,2026-09-07T14:08:01.566102+00:00
0.704083,2902622877,-0.0249,-0.0410,1.0097,2026-09-07T14:08:01.568466+00:00
0.705105,2902623899,-0.0249,-0.0444,1.0106,2026-09-07T14:08:01.570827+00:00
0.706144,2902624938,-0.0229,-0.0439,1.0165,2026-09-07T14:08:01.573169+00:00
0.707173,2902625967,-0.0234,-0.0386,1.0102,2026-09-07T14:08:01.575600+00:00
0.708196,2902626990,-0.0264,-0.0400,1.0116,2026-09-07T14:08:01.577963+00:00
0.709219,2902628013,-0.0215,-0.0376,1.0092,2026-09-07T14:08:01.580333+00:00
0.710242,2902629036,-0.0220,-0.0351,1.0111,2026-09-07T14:08:01.582730+00:00
0.711265,2902630059,-0.0195,-0.0381,1.0106,2026-09-07T14:08:01.585076+00:00
0.712330,2902631124,-0.0268,-0.0376,1.0111,2026-09-07T14:08:01.587487+00:00
0.713353,2902632147,-0.0273,-0.0381,1.0121,2026-09-07T14:08:01.589856+00:00
0.714375,2902633169,-0.0239,-0.0337,1.0136,2026-09-07T14:08:01.592170+00:00
0.715444,2902634238,-0.0210,-0.0322,1.0067,2026-09-07T14:08:01.594720+00:00
0.716466,2902635260,-0.0220,-0.0366,1.0121,2026-09-07T14:08:01.597137+00:00
0.717489,2902636283,-0.0220,-0.0371,1.0146,2026-09-07T14:08:01.599447+00:00
0.718510,2902637304,-0.0273,-0.0332,1.0131,2026-09-07T14:08:01.601921+00:00
0.719532,2902638326,-0.0293,-0.0312,1.0136,2026-09-07T14:08:01.604297+00:00
0.720554,2902639348,-0.0205,-0.0322,1.0116,2026-09-07T14:08:01.606740+00:00
0.721577,2902640371,-0.0264,-0.0361,1.0116,2026-09-07T14:08:01.609141+00:00
0.722613,2902641407,-0.0273,-0.0361,1.0116,2026-09-07T14:08:01.611655+00:00
0.723635,2902642429,-0.0283,-0.0371,1.0170,2026-09-07T14:08:01.614019+00:00
0.724658,2902643452,-0.0259,-0.0386,1.0155,2026-09-07T14:08:01.616339+00:00
0.725685,2902644479,-0.0234,-0.0322,1.0175,2026-09-07T14:08:01.618860+00:00
0.726713,2902645507,-0.0239,-0.0273,1.0219,2026-09-07T14:08:01.621159+00:00
0.727735,2902646529,-0.0259,-0.0327,1.0263,2026-09-07T14:08:01.623496+00:00
0.728761,2902647555,-0.0239,-0.0332,1.0228,2026-09-07T14:08:01.625856+00:00
0.729783,2902648577,-0.0224,-0.0376,1.0238,2026-09-07T14:08:01.628232+00:00
0.730805,2902649599,-0.0249,-0.0376,1.0282,2026-09-07T14:08:01.630641+00:00
0.731827,2902650621,-0.0244,-0.0386,1.0258,2026-09-07T14:08:01.633074+00:00
0.732849,2902651643,-0.0259,-0.0410,1.0292,2026-09-07T14:08:01.635415+00:00
0.733878,2902652672,-0.0244,-0.0390,1.0311,2026-09-07T14:08:01.637869+00:00
0.734900,2902653694,-0.0181,-0.0400,1.0292,2026-09-07T14:08:01.640223+00:00
0.735922,2902654716,-0.0224,-0.0425,1.0272,2026-09-07T14:08:01.642687+00:00
0.736971,2902655765,-0.0244,-0.0376,1.0268,2026-09-07T14:08:01.645053+00:00
0.738004,2902656798,-0.0288,-0.0390,1.0209,2026-09-07T14:08:01.647321+00:00
0.739025,2902657819,-0.0293,-0.0376,1.0194,2026-09-07T14:08:01.652811+00:00
0.740047,2902658841,-0.0283,-0.0376,1.0204,2026-09-07T14:08:01.652829+00:00
0.741086,2902659880,-0.0249,-0.0410,1.0209,2026-09-07T14:08:01.654428+00:00
0.742130,2902660924,-0.0254,-0.0425,1.0219,2026-09-07T14:08:01.656801+00:00
0.743153,2902661947,-0.0249,-0.0415,1.0204,2026-09-07T14:08:01.664225+00:00
0.744176,2902662970,-0.0171,-0.0449,1.0219,2026-09-07T14:08:01.664238+00:00
0.745199,2902663993,-0.0229,-0.0415,1.0219,2026-09-07T14:08:01.664242+00:00
0.746258,2902665052,-0.0234,-0.0425,1.0194,2026-09-07T14:08:01.666534+00:00
0.747280,2902666074,-0.0264,-0.0390,1.0155,2026-09-07T14:08:01.669530+00:00
0.748301,2902667095,-0.0229,-0.0361,1.0175,2026-09-07T14:08:01.672012+00:00
0.749374,2902668168,-0.0224,-0.0405,1.0165,2026-09-07T14:08:01.673808+00:00
0.750397,2902669191,-0.0151,-0.0439,1.0111,2026-09-07T14:08:01.676152+00:00
0.751419,2902670213,-0.0234,-0.0410,1.0087,2026-09-07T14:08:01.678634+00:00
0.752441,2902671235,-0.0224,-0.0400,1.0121,2026-09-07T14:08:01.681316+00:00
0.753463,2902672257,-0.0205,-0.0410,1.0141,2026-09-07T14:08:01.683883+00:00
0.754485,2902673279,-0.0190,-0.0390,1.0150,2026-09-07T14:08:01.685881+00:00
0.755507,2902674301,-0.0205,-0.0395,1.0141,2026-09-07T14:08:01.688057+00:00
0.756539,2902675333,-0.0200,-0.0381,1.0146,2026-09-07T14:08:01.690451+00:00
0.757561,2902676355,-0.0185,-0.0420,1.0170,2026-09-07T14:08:01.693376+00:00
0.758583,2902677377,-0.0205,-0.0420,1.0189,2026-09-07T14:08:01.695339+00:00
0.759617,2902678411,-0.0195,-0.0425,1.0126,2026-09-07T14:08:01.697587+00:00
0.760646,2902679440,-0.0210,-0.0420,1.0160,2026-09-07T14:08:01.699758+00:00
0.761668,2902680462,-0.0254,-0.0420,1.0141,2026-09-07T14:08:01.702092+00:00
0.762690,2902681484,-0.0244,-0.0425,1.0106,2026-09-07T14:08:01.704447+00:00
0.763713,2902682507,-0.0249,-0.0386,1.0155,2026-09-07T14:08:01.706864+00:00
0.764735,2902683529,-0.0224,-0.0395,1.0160,2026-09-07T14:08:01.709167+00:00
0.765757,2902684551,-0.0215,-0.0429,1.0160,2026-09-07T14:08:01.711613+00:00
0.766779,2902685573,-0.0220,-0.0351,1.0175,2026-09-07T14:08:01.713961+00:00
0.767801,2902686595,-0.0239,-0.0415,1.0160,2026-09-07T14:08:01.716277+00:00
0.768823,2902687617,-0.0244,-0.0459,1.0224,2026-09-07T14:08:01.718670+00:00
0.769845,2902688639,-0.0205,-0.0478,1.0233,2026-09-07T14:08:01.721009+00:00
0.770867,2902689661,-0.0268,-0.0459,1.0204,2026-09-07T14:08:01.723434+00:00
0.771915,2902690709,-0.0259,-0.0444,1.0170,2026-09-07T14:08:01.725772+00:00
0.772947,2902691741,-0.0195,-0.0429,1.0194,2026-09-07T14:08:01.728158+00:00
0.773969,2902692763,-0.0239,-0.0381,1.0199,2026-09-07T14:08:01.730593+00:00
0.775009,2902693803,-0.0234,-0.0415,1.0150,2026-09-07T14:08:01.732984+00:00
0.776037,2902694831,-0.0259,-0.0420,1.0146,2026-09-07T14:08:01.735227+00:00
0.777060,2902695854,-0.0224,-0.0381,1.0146,2026-09-07T14:08:01.737624+00:00
0.778083,2902696877,-0.0249,-0.0390,1.0106,2026-09-07T14:08:01.739954+00:00
0.779106,2902697900,-0.0234,-0.0420,1.0146,2026-09-07T14:08:01.742292+00:00
0.780129,2902698923,-0.0210,-0.0400,1.0131,2026-09-07T14:08:01.744603+00:00
0.781196,2902699990,-0.0239,-0.0386,1.0106,2026-09-07T14:08:01.746967+00:00
0.782217,2902701011,-0.0268,-0.0361,1.0116,2026-09-07T14:08:01.749394+00:00
0.783239,2902702033,-0.0268,-0.0332,1.0150,2026-09-07T14:08:01.751720+00:00
0.784310,2902703104,-0.0229,-0.0356,1.0136,2026-09-07T14:08:01.754184+00:00
0.785332,2902704126,-0.0249,-0.0366,1.0141,2026-09-07T14:08:01.756489+00:00
0.786354,2902705148,-0.0239,-0.0376,1.0106,2026-09-07T14:08:01.758844+00:00
0.787376,2902706170,-0.0268,-0.0356,1.0097,2026-09-07T14:08:01.761146+00:00
0.788398,2902707192,-0.0278,-0.0400,1.0136,2026-09-07T14:08:01.763624+00:00
0.789421,2902708215,-0.0293,-0.0337,1.0121,2026-09-07T14:08:01.766027+00:00
0.790443,2902709237,-0.0288,-0.0400,1.0160,2026-09-07T14:08:01.768317+00:00
0.791481,2902710275,-0.0244,-0.0381,1.0155,2026-09-07T14:08:01.770735+00:00
0.792502,2902711296,-0.0259,-0.0381,1.0106,2026-09-07T14:08:01.773023+00:00
0.793524,2902712318,-0.0283,-0.0376,1.0150,2026-09-07T14:08:01.775482+00:00
0.794559,2902713353,-0.0268,-0.0405,1.0126,2026-09-07T14:08:01.777834+00:00
0.795585,2902714379,-0.0234,-0.0400,1.0092,2026-09-07T14:08:01.780180+00:00
0.796607,2902715401,-0.0244,-0.0342,1.0082,2026-09-07T14:08:01.782621+00:00
0.797632,2902716426,-0.0254,-0.0356,1.0092,2026-09-07T14:08:01.784948+00:00
0.798654,2902717448,-0.0220,-0.0351,1.0082,2026-09-07T14:08:01.787378+00:00
0.799676,2902718470,-0.0239,-0.0390,1.0106,2026-09-07T14:08:01.789871+00:00
0.800698,2902719492,-0.0249,-0.0361,1.0121,2026-09-07T14:08:01.792204+00:00
0.801721,2902720515,-0.0254,-0.0376,1.0136,2026-09-07T14:08:01.794516+00:00
0.802743,2902721537,-0.0244,-0.0366,1.0175,2026-09-07T14:08:01.796900+00:00
0.803765,2902722559,-0.0278,-0.0405,1.0194,2026-09-07T14:08:01.799294+00:00
0.804787,2902723581,-0.0288,-0.0356,1.0180,2026-09-07T14:08:01.801628+00:00
0.805836,2902724630,-0.0298,-0.0361,1.0214,2026-09-07T14:08:01.803886+00:00
0.806878,2902725672,-0.0317,-0.0395,1.0160,2026-09-07T14:08:01.806282+00:00
0.807900,2902726694,-0.0273,-0.0327,1.0199,2026-09-07T14:08:01.808677+00:00
0.808921,2902727715,-0.0278,-0.0386,1.0077,2026-09-07T14:08:01.811167+00:00
0.809961,2902728755,-0.0264,-0.0371,1.0263,2026-09-07T14:08:01.813518+00:00
0.811004,2902729798,-0.0273,-0.0405,1.0204,2026-09-07T14:08:01.815884+00:00
0.812027,2902730821,-0.0254,-0.0386,1.0292,2026-09-07T14:08:01.818200+00:00
0.813050,2902731844,-0.0244,-0.0381,1.0238,2026-09-07T14:08:01.820578+00:00
0.814073,2902732867,-0.0234,-0.0386,1.0311,2026-09-07T14:08:01.822932+00:00
0.815132,2902733926,-0.0239,-0.0400,1.0297,2026-09-07T14:08:01.825409+00:00
0.816154,2902734948,-0.0239,-0.0400,1.0243,2026-09-07T14:08:01.827845+00:00
0.817175,2902735969,-0.0288,-0.0454,1.0243,2026-09-07T14:08:01.830194+00:00
0.818247,2902737041,-0.0264,-0.0386,1.0209,2026-09-07T14:08:01.832589+00:00
0.819269,2902738063,-0.0312,-0.0356,1.0268,2026-09-07T14:08:01.835012+00:00
0.820291,2902739085,-0.0317,-0.0434,1.0204,2026-09-07T14:08:01.837335+00:00
0.821313,2902740107,-0.0273,-0.0434,1.0175,2026-09-07T14:08:01.839686+00:00
0.822340,2902741134,-0.0278,-0.0444,1.0199,2026-09-07T14:08:01.841997+00:00
0.823363,2902742157,-0.0259,-0.0468,1.0136,2026-09-07T14:08:01.844498+00:00
0.824385,2902743179,-0.0254,-0.0405,1.0136,2026-09-07T14:08:01.846791+00:00
0.825415,2902744209,-0.0220,-0.0386,1.0116,2026-09-07T14:08:01.852835+00:00
0.826437,2902745231,-0.0283,-0.0449,1.0087,2026-09-07T14:08:01.852847+00:00
0.827459,2902746253,-0.0220,-0.0420,1.0141,2026-09-07T14:08:01.854207+00:00
0.828490,2902747284,-0.0239,-0.0459,1.0106,2026-09-07T14:08:01.856599+00:00
0.829517,2902748311,-0.0234,-0.0449,1.0150,2026-09-07T14:08:01.858763+00:00
0.830539,2902749333,-0.0268,-0.0395,1.0165,2026-09-07T14:08:01.862077+00:00
0.831563,2902750357,-0.0210,-0.0439,1.0175,2026-09-07T14:08:01.864525+00:00
0.832585,2902751379,-0.0229,-0.0439,1.0116,2026-09-07T14:08:01.866109+00:00
0.833607,2902752401,-0.0224,-0.0439,1.0136,2026-09-07T14:08:01.868359+00:00
0.834629,2902753423,-0.0234,-0.0473,1.0121,2026-09-07T14:08:01.870681+00:00
0.835651,2902754445,-0.0200,-0.0449,1.0121,2026-09-07T14:08:01.873077+00:00
0.836674,2902755468,-0.0278,-0.0425,1.0136,2026-09-07T14:08:01.876284+00:00
0.837696,2902756490,-0.0244,-0.0425,1.0160,2026-09-07T14:08:01.878485+00:00
0.838718,2902757512,-0.0205,-0.0395,1.0170,2026-09-07T14:08:01.880315+00:00
0.839740,2902758534,-0.0215,-0.0473,1.0136,2026-09-07T14:08:01.882838+00:00
0.840785,2902759579,-0.0239,-0.0478,1.0141,2026-09-07T14:08:01.885077+00:00
0.841818,2902760612,-0.0254,-0.0444,1.0165,2026-09-07T14:08:01.887498+00:00
0.842839,2902761633,-0.0264,-0.0449,1.0189,2026-09-07T14:08:01.889953+00:00
0.843879,2902762673,-0.0210,-0.0410,1.0170,2026-09-07T14:08:01.892337+00:00
0.844906,2902763700,-0.0215,-0.0468,1.0170,2026-09-07T14:08:01.894885+00:00
0.845929,2902764723,-0.0244,-0.0449,1.0121,2026-09-07T14:08:01.896965+00:00
0.846952,2902765746,-0.0215,-0.0464,1.0106,2026-09-07T14:08:01.899938+00:00
0.847975,2902766769,-0.0205,-0.0478,1.0087,2026-09-07T14:08:01.901698+00:00
0.849051,2902767845,-0.0190,-0.0498,1.0097,2026-09-07T14:08:01.904042+00:00
0.850073,2902768867,-0.0234,-0.0468,1.0102,2026-09-07T14:08:01.906373+00:00
0.851094,2902769888,-0.0215,-0.0444,1.0116,2026-09-07T14:08:01.908819+00:00
0.852134,2902770928,-0.0190,-0.0498,1.0111,2026-09-07T14:08:01.911156+00:00
0.853174,2902771968,-0.0215,-0.0508,1.0106,2026-09-07T14:08:01.913607+00:00
0.854197,2902772991,-0.0224,-0.0444,1.0077,2026-09-07T14:08:01.915938+00:00
0.855219,2902774013,-0.0215,-0.0449,1.0077,2026-09-07T14:08:01.918390+00:00
0.856242,2902775036,-0.0249,-0.0454,1.0063,2026-09-07T14:08:01.920757+00:00
0.857264,2902776058,-0.0200,-0.0464,1.0043,2026-09-07T14:08:01.923115+00:00
0.858286,2902777080,-0.0234,-0.0400,1.0082,2026-09-07T14:08:01.925594+00:00
0.859308,2902778102,-0.0210,-0.0410,1.0092,2026-09-07T14:08:01.927949+00:00
0.860340,2902779134,-0.0254,-0.0400,1.0131,2026-09-07T14:08:01.930418+00:00
0.861362,2902780156,-0.0244,-0.0439,1.0131,2026-09-07T14:08:01.932739+00:00
0.862384,2902781178,-0.0220,-0.0439,1.0106,2026-09-07T14:08:01.935194+00:00
0.863415,2902782209,-0.0210,-0.0415,1.0097,2026-09-07T14:08:01.937604+00:00
0.864439,2902783233,-0.0224,-0.0386,1.0189,2026-09-07T14:08:01.940073+00:00
0.865461,2902784255,-0.0254,-0.0420,1.0160,2026-09-07T14:08:01.942421+00:00
0.866488,2902785282,-0.0215,-0.0425,1.0199,2026-09-07T14:08:01.944814+00:00
0.867511,2902786305,-0.0244,-0.0405,1.0189,2026-09-07T14:08:01.947208+00:00
0.868533,2902787327,-0.0215,-0.0395,1.0233,2026-09-07T14:08:01.949692+00:00
0.869555,2902788349,-0.0234,-0.0429,1.0248,2026-09-07T14:08:01.952014+00:00
0.870577,2902789371,-0.0244,-0.0439,1.0228,2026-09-07T14:08:01.954464+00:00
0.871604,2902790398,-0.0210,-0.0434,1.0238,2026-09-07T14:08:01.956718+00:00
0.872626,2902791420,-0.0234,-0.0420,1.0253,2026-09-07T14:08:01.958982+00:00
0.873648,2902792442,-0.0234,-0.0425,1.0199,2026-09-07T14:08:01.961335+00:00
0.874698,2902793492,-0.0224,-0.0425,1.0204,2026-09-07T14:08:01.963838+00:00
0.875730,2902794524,-0.0224,-0.0429,1.0199,2026-09-07T14:08:01.966217+00:00
0.876752,2902795546,-0.0234,-0.0449,1.0204,2026-09-07T14:08:01.968561+00:00
0.877773,2902796567,-0.0215,-0.0478,1.0263,2026-09-07T14:08:01.970944+00:00
0.878813,2902797607,-0.0244,-0.0454,1.0185,2026-09-07T14:08:01.973228+00:00
0.879845,2902798639,-0.0195,-0.0483,1.0214,2026-09-07T14:08:01.975638+00:00
0.880868,2902799662,-0.0215,-0.0444,1.0214,2026-09-07T14:08:01.978002+00:00
0.881891,2902800685,-0.0224,-0.0444,1.0194,2026-09-07T14:08:01.980272+00:00
0.882915,2902801709,-0.0205,-0.0405,1.0155,2026-09-07T14:08:01.982762+00:00
0.883982,2902802776,-0.0215,-0.0415,1.0175,2026-09-07T14:08:01.985090+00:00
0.885003,2902803797,-0.0254,-0.0395,1.0185,2026-09-07T14:08:01.987384+00:00
0.886027,2902804821,-0.0215,-0.0478,1.0204,2026-09-07T14:08:01.989787+00:00
0.887096,2902805890,-0.0210,-0.0439,1.0150,2026-09-07T14:08:01.992146+00:00
0.888118,2902806912,-0.0229,-0.0444,1.0175,2026-09-07T14:08:01.994602+00:00
0.889140,2902807934,-0.0205,-0.0415,1.0175,2026-09-07T14:08:01.996923+00:00
0.890162,2902808956,-0.0210,-0.0420,1.0185,2026-09-07T14:08:01.999221+00:00
0.891190,2902809984,-0.0205,-0.0371,1.0185,2026-09-07T14:08:02.001654+00:00
0.892212,2902811006,-0.0200,-0.0395,1.0180,2026-09-07T14:08:02.004071+00:00
0.893234,2902812028,-0.0190,-0.0425,1.0121,2026-09-07T14:08:02.006463+00:00
0.894262,2902813056,-0.0234,-0.0410,1.0165,2026-09-07T14:08:02.008832+00:00
0.895284,2902814078,-0.0234,-0.0415,1.0185,2026-09-07T14:08:02.011168+00:00
0.896306,2902815100,-0.0185,-0.0444,1.0141,2026-09-07T14:08:02.013611+00:00
0.897335,2902816129,-0.0185,-0.0425,1.0180,2026-09-07T14:08:02.016050+00:00
0.898363,2902817157,-0.0220,-0.0390,1.0214,2026-09-07T14:08:02.018441+00:00
0.899385,2902818179,-0.0210,-0.0488,1.0141,2026-09-07T14:08:02.020836+00:00
0.900409,2902819203,-0.0239,-0.0434,1.0170,2026-09-07T14:08:02.023221+00:00
0.901431,2902820225,-0.0254,-0.0376,1.0209,2026-09-07T14:08:02.025590+00:00
0.902453,2902821247,-0.0254,-0.0439,1.0150,2026-09-07T14:08:02.027914+00:00
0.903475,2902822269,-0.0190,-0.0429,1.0209,2026-09-07T14:08:02.030290+00:00
0.904497,2902823291,-0.0220,-0.0390,1.0209,2026-09-07T14:08:02.032630+00:00
0.905526,2902824320,-0.0239,-0.0371,1.0189,2026-09-07T14:08:02.035043+00:00
0.906548,2902825342,-0.0244,-0.0420,1.0209,2026-09-07T14:08:02.037426+00:00
0.907570,2902826364,-0.0234,-0.0366,1.0209,2026-09-07T14:08:02.039814+00:00
0.908592,2902827386,-0.0268,-0.0390,1.0170,2026-09-07T14:08:02.042183+00:00
0.909630,2902828424,-0.0239,-0.0356,1.0209,2026-09-07T14:08:02.044504+00:00
0.910663,2902829457,-0.0171,-0.0395,1.0194,2026-09-07T14:08:02.047057+00:00
0.911684,2902830478,-0.0259,-0.0420,1.0185,2026-09-07T14:08:02.053728+00:00
0.912724,2902831518,-0.0273,-0.0425,1.0170,2026-09-07T14:08:02.053741+00:00
0.913749,2902832543,-0.0259,-0.0425,1.0204,2026-09-07T14:08:02.054332+00:00
0.914772,2902833566,-0.0239,-0.0390,1.0209,2026-09-07T14:08:02.056755+00:00
0.915795,2902834589,-0.0239,-0.0444,1.0214,2026-09-07T14:08:02.058924+00:00
0.916818,2902835612,-0.0259,-0.0459,1.0209,2026-09-07T14:08:02.062334+00:00
0.917894,2902836688,-0.0181,-0.0439,1.0248,2026-09-07T14:08:02.064817+00:00
0.918916,2902837710,-0.0234,-0.0405,1.0248,2026-09-07T14:08:02.066298+00:00
0.919940,2902838734,-0.0254,-0.0386,1.0170,2026-09-07T14:08:02.068715+00:00
0.920980,2902839774,-0.0259,-0.0439,1.0189,2026-09-07T14:08:02.070666+00:00
0.922020,2902840814,-0.0239,-0.0425,1.0204,2026-09-07T14:08:02.074091+00:00
0.923043,2902841837,-0.0278,-0.0386,1.0204,2026-09-07T14:08:02.076288+00:00
0.924064,2902842858,-0.0293,-0.0400,1.0199,2026-09-07T14:08:02.078584+00:00
0.925086,2902843880,-0.0268,-0.0473,1.0194,2026-09-07T14:08:02.080369+00:00
0.926109,2902844903,-0.0215,-0.0425,1.0175,2026-09-07T14:08:02.082781+00:00
0.927131,2902845925,-0.0244,-0.0415,1.0175,2026-09-07T14:08:02.084965+00:00
0.928153,2902846947,-0.0278,-0.0444,1.0150,2026-09-07T14:08:02.087355+00:00
0.929187,2902847981,-0.0268,-0.0420,1.0121,2026-09-07T14:08:02.089714+00:00
0.930209,2902849003,-0.0234,-0.0420,1.0116,2026-09-07T14:08:02.093223+00:00
0.931231,2902850025,-0.0249,-0.0395,1.0136,2026-09-07T14:08:02.094410+00:00
0.932259,2902851053,-0.0264,-0.0405,1.0136,2026-09-07T14:08:02.096929+00:00
0.933285,2902852079,-0.0259,-0.0425,1.0165,2026-09-07T14:08:02.099163+00:00
0.934307,2902853101,-0.0278,-0.0410,1.0102,2026-09-07T14:08:02.101541+00:00
0.935332,2902854126,-0.0259,-0.0429,1.0136,2026-09-07T14:08:02.103890+00:00
0.936354,2902855148,-0.0205,-0.0415,1.0155,2026-09-07T14:08:02.106219+00:00
0.937376,2902856170,-0.0273,-0.0415,1.0092,2026-09-07T14:08:02.108632+00:00
0.938399,2902857193,-0.0317,-0.0444,1.0180,2026-09-07T14:08:02.111134+00:00
0.939421,2902858215,-0.0322,-0.0468,1.0067,2026-09-07T14:08:02.113445+00:00
0.940443,2902859237,-0.0288,-0.0429,1.0077,2026-09-07T14:08:02.115818+00:00
0.941465,2902860259,-0.0259,-0.0444,1.0204,2026-09-07T14:08:02.118112+00:00
0.942487,2902861281,-0.0249,-0.0400,1.0258,2026-09-07T14:08:02.120610+00:00
0.943536,2902862330,-0.0205,-0.0351,1.0258,2026-09-07T14:08:02.122948+00:00
0.944569,2902863363,-0.0210,-0.0386,1.0233,2026-09-07T14:08:02.125298+00:00
0.945591,2902864385,-0.0254,-0.0376,1.0228,2026-09-07T14:08:02.127700+00:00
0.946631,2902865425,-0.0200,-0.0488,1.0224,2026-09-07T14:08:02.130042+00:00
0.947661,2902866455,-0.0229,-0.0434,1.0228,2026-09-07T14:08:02.132471+00:00
0.948684,2902867478,-0.0210,-0.0478,1.0253,2026-09-07T14:08:02.134821+00:00
0.949707,2902868501,-0.0249,-0.0449,1.0214,2026-09-07T14:08:02.137149+00:00
0.950730,2902869524,-0.0239,-0.0434,1.0185,2026-09-07T14:08:02.139391+00:00
0.951753,2902870547,-0.0220,-0.0410,1.0165,2026-09-07T14:08:02.141809+00:00
0.952812,2902871606,-0.0244,-0.0444,1.0209,2026-09-07T14:08:02.144236+00:00
0.953834,2902872628,-0.0224,-0.0459,1.0253,2026-09-07T14:08:02.146488+00:00
0.954855,2902873649,-0.0259,-0.0405,1.0268,2026-09-07T14:08:02.148882+00:00
0.955921,2902874715,-0.0215,-0.0405,1.0238,2026-09-07T14:08:02.151333+00:00
0.956944,2902875738,-0.0176,-0.0444,1.0160,2026-09-07T14:08:02.153710+00:00
0.957966,2902876760,-0.0220,-0.0425,1.0326,2026-09-07T14:08:02.156034+00:00
0.958988,2902877782,-0.0185,-0.0459,1.0219,2026-09-07T14:08:02.158460+00:00
0.960010,2902878804,-0.0244,-0.0508,1.0253,2026-09-07T14:08:02.160844+00:00
0.961032,2902879826,-0.0288,-0.0468,0.9931,2026-09-07T14:08:02.163346+00:00
0.962054,2902880848,-0.0264,-0.0449,0.9994,2026-09-07T14:08:02.165723+00:00
0.963083,2902881877,-0.0264,-0.0425,1.0209,2026-09-07T14:08:02.168038+00:00
0.964105,2902882899,-0.0254,-0.0439,1.0209,2026-09-07T14:08:02.170392+00:00
0.965127,2902883921,-0.0200,-0.0420,1.0155,2026-09-07T14:08:02.172831+00:00
0.966156,2902884950,-0.0220,-0.0376,1.0136,2026-09-07T14:08:02.175187+00:00
0.967182,2902885976,-0.0215,-0.0405,1.0238,2026-09-07T14:08:02.177549+00:00
0.968205,2902886999,-0.0244,-0.0429,1.0272,2026-09-07T14:08:02.179954+00:00
0.969227,2902888021,-0.0151,-0.0468,1.0204,2026-09-07T14:08:02.182294+00:00
0.970249,2902889043,-0.0132,-0.0498,1.0150,2026-09-07T14:08:02.184703+00:00
0.971271,2902890065,-0.0249,-0.0498,1.0106,2026-09-07T14:08:02.187126+00:00
0.972293,2902891087,-0.0185,-0.0459,1.0141,2026-09-07T14:08:02.189626+00:00
0.973315,2902892109,-0.0200,-0.0405,1.0141,2026-09-07T14:08:02.191968+00:00
0.974343,2902893137,-0.0254,-0.0425,1.0126,2026-09-07T14:08:02.194394+00:00
0.975364,2902894158,-0.0215,-0.0425,1.0155,2026-09-07T14:08:02.196887+00:00
0.976386,2902895180,-0.0244,-0.0381,1.0209,2026-09-07T14:08:02.199388+00:00
0.977436,2902896230,-0.0254,-0.0420,1.0189,2026-09-07T14:08:02.201788+00:00
0.978468,2902897262,-0.0229,-0.0468,1.0141,2026-09-07T14:08:02.204169+00:00
0.979490,2902898284,-0.0224,-0.0517,1.0194,2026-09-07T14:08:02.206517+00:00
0.980530,2902899324,-0.0259,-0.0522,1.0194,2026-09-07T14:08:02.208915+00:00
0.981560,2902900354,-0.0220,-0.0434,1.0199,2026-09-07T14:08:02.211169+00:00
0.982583,2902901377,-0.0244,-0.0439,1.0185,2026-09-07T14:08:02.213608+00:00
0.983606,2902902400,-0.0215,-0.0444,1.0209,2026-09-07T14:08:02.215937+00:00
0.984629,2902903423,-0.0205,-0.0395,1.0175,2026-09-07T14:08:02.218364+00:00
0.985702,2902904496,-0.0200,-0.0420,1.0155,2026-09-07T14:08:02.220676+00:00
0.986725,2902905519,-0.0195,-0.0439,1.0228,2026-09-07T14:08:02.223006+00:00
0.987747,2902906541,-0.0239,-0.0464,1.0238,2026-09-07T14:08:02.225386+00:00
0.988788,2902907582,-0.0229,-0.0464,1.0199,2026-09-07T14:08:02.227834+00:00
0.989831,2902908625,-0.0220,-0.0395,1.0150,2026-09-07T14:08:02.230159+00:00
0.990853,2902909647,-0.0234,-0.0405,1.0146,2026-09-07T14:08:02.232535+00:00
0.991875,2902910669,-0.0303,-0.0434,1.0121,2026-09-07T14:08:02.234879+00:00
0.992905,2902911699,-0.0283,-0.0439,1.0077,2026-09-07T14:08:02.237266+00:00
0.993927,2902912721,-0.0254,-0.0351,1.0194,2026-09-07T14:08:02.239731+00:00
0.994949,2902913743,-0.0234,-0.0342,1.0204,2026-09-07T14:08:02.242035+00:00
0.995977,2902914771,-0.0273,-0.0371,1.0253,2026-09-07T14:08:02.244493+00:00
0.997004,2902915798,-0.0259,-0.0395,1.0277,2026-09-07T14:08:02.247021+00:00
0.998026,2902916820,-0.0156,-0.0434,1.0228,2026-09-07T14:08:02.253149+00:00
0.999050,2902917844,-0.0185,-0.0459,1.0194,2026-09-07T14:08:02.253160+00:00
1.000072,2902918866,-0.0205,-0.0468,1.0204,2026-09-07T14:08:02.254168+00:00
1.001094,2902919888,-0.0249,-0.0483,1.0185,2026-09-07T14:08:02.256543+00:00
1.002116,2902920910,-0.0205,-0.0425,1.0141,2026-09-07T14:08:02.258564+00:00
